Chr	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr10	92161996	92162564	92162196	7	2	2	2.36335395698006e-10	0.005862117808004	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	1.8696935964425e-07	NR_028262	Rmst	-	0	NR_046027	Gm20757	-	8737
chr10	92307894	92308324	92308121	7	1	3	4.02738720151063e-09	0.0001488286224241	3.3523154203157e-06	335.23154203157	5.24124672487595e-07	52.4124672487595	282.819074782811	2.73563552382966e-06	NR_046027	Gm20757	-	0	NR_028262	Rmst	-	-142717
chr10	92329755	92330409	92330133.5	17	8	4	0	0.0091739009148389	8.14133744933813e-06	814.133744933813	4.19299737990076e-06	419.299737990076	394.834006943737	0	NR_046027	Gm20757	-	0	NR_028262	Rmst	-	-164578
chr10	93078222	93078635	93078432	24	13	2	0	0.0152084982102083	1.14936528696538e-05	1149.36528696538	6.81362074233874e-06	681.362074233874	468.00321273151	0	NM_001347060	Cfap54	-	0	NM_146239	Cdk17	+	82241
chr10	93095076	93095508	93095305	13	3	3	1.50765235851225e-08	9.66539290323532e-05	6.22572863772916e-06	622.572863772916	1.57237401746279e-06	157.237401746279	465.335462026638	9.52244220774574e-06	NM_001347060	Cfap54	-	-13481	NM_146239	Cdk17	+	65368
chr10	93160013	93160416	93160213	9	0	1	7.65370544719701e-09	2.55351295663786e-15	4.31011982612019e-06	431.011982612019	0	0	431.011982612019	5.01940059988444e-06	NM_146239	Cdk17	+	460	NR_035452	Mir1931	+	2369
chr10	93161849	93162627	93162121	83	63	8	0	0.0492403309848403	3.97488828408862e-05	3974.88828408862	3.30198543667185e-05	3301.98543667185	672.902847416768	0	NM_146239	Cdk17	+	0	NR_035452	Mir1931	+	158
chr10	93188060	93188716	93188513	36	22	6	0	0.0179009268599767	1.72404793044808e-05	1724.04793044808	1.15307427947271e-05	1153.07427947271	570.973650975366	0	NM_146239	Cdk17	+	0	NR_035452	Mir1931	+	-25158
chr10	93256700	93257103	93256900	14	5	3	1.06928257359584e-08	0.0008411021430626	6.7046308406314e-06	670.46308406314	2.62062336243798e-06	262.062336243798	408.400747819343	6.88547250045406e-06	NM_001282967	Elk3	-	0	NM_146239	Cdk17	+	-15359
chr10	93272215	93272618	93272415	9	1	1	1.54983353928273e-08	2.42705215214301e-06	4.31011982612019e-06	431.011982612019	5.24124672487595e-07	52.4124672487595	378.599515363259	9.77429652948429e-06	NM_001282967	Elk3	-	0	NM_146239	Cdk17	+	-30874
chr10	93273193	93273972	93273709	36	16	3	0	6.75509874548119e-05	1.72404793044808e-05	1724.04793044808	8.38599475980152e-06	838.599475980152	885.448454467923	0	NM_001282967	Elk3	-	0	NM_146239	Cdk17	+	-31852
chr10	93287007	93287410	93287207	10	5	1	1.25714549881195e-09	0.0356013376959445	4.78902202902243e-06	478.902202902243	2.62062336243798e-06	262.062336243798	216.839866658445	9.13858867165525e-07	NM_001282967	Elk3	-	0	NM_146239	Cdk17	+	-45666
chr10	93288300	93288842	93288639	28	15	2	0	0.0066997695390127	1.34092616812628e-05	1340.92616812628	7.86187008731393e-06	786.187008731393	554.739159394888	0	NM_001282967	Elk3	-	0	NM_146239	Cdk17	+	-46959
chr10	93288742	93289625	93289370	24	14	9	2.92614072971986e-08	0.0179604763492169	1.14936528696538e-05	1149.36528696538	7.33774541482633e-06	733.774541482633	415.59074548275	1.77923757809976e-05	NM_001282967	Elk3	-	0	NR_038014	Gm17745	+	46607
chr10	93294600	93295003	93294800	9	2	1	1.66926716893556e-08	0.000337305843837	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	1.04843259281579e-05	NM_001282967	Elk3	-	0	NR_038014	Gm17745	+	41229
chr10	93305455	93305963	93305719	21	13	5	9.87721016088017e-11	0.0454482810159828	1.00569462609471e-05	1005.69462609471	6.81362074233874e-06	681.362074233874	324.332551860837	8.18172437617146e-08	NM_001282967	Elk3	-	0	NR_038014	Gm17745	+	30269
chr10	93309768	93310345	93310059	65	33	4	0	1.6799123135125e-05	3.11286431886458e-05	3112.86431886458	1.72961141920906e-05	1729.61141920906	1383.25289965552	0	NM_001282967	Elk3	-	0	NR_038014	Gm17745	+	25887
chr10	93329204	93329607	93329404	10	4	2	8.41459372957765e-07	0.0095402682407025	4.78902202902243e-06	478.902202902243	2.09649868995038e-06	209.649868995038	269.252333907205	0.0004137569723566	NR_038014	Gm17745	+	6625	NM_001282967	Elk3	-	-18046
chr10	93345052	93345569	93345366	13	7	2	1.50427970080358e-09	0.0297300199055072	6.22572863772916e-06	622.572863772916	3.66887270741317e-06	366.887270741317	255.685593031599	1.08392765256247e-06	NR_038014	Gm17745	+	0	NM_001282967	Elk3	-	-33894
chr10	93357711	93358335	93358132	22	11	3	1.11022302462516e-15	0.0051521995218218	1.05358484638493e-05	1053.58484638493	5.76537139736355e-06	576.537139736355	477.04770664858	1.48699234743658e-12	NR_038014	Gm17745	+	-8833	NM_001282967	Elk3	-	-46553
chr10	93360377	93361024	93360751	64	35	6	0	0.0001435673695062	3.06497409857436e-05	3064.97409857436	1.83443635370658e-05	1834.43635370658	1230.53774486777	0	NR_038014	Gm17745	+	-11499	NM_001282967	Elk3	-	-49219
chr10	93757598	93758001	93757798	13	6	1	1.47104550762833e-13	0.0224401821818769	6.22572863772916e-06	622.572863772916	3.14474803492557e-06	314.474803492557	308.098060280359	1.61919089802121e-10	NM_021320	Ntn4	+	-11627	NM_001206851	Usp44	+	73554
chr10	94039924	94040327	94040124	11	3	2	1.33328859064363e-09	0.0003834082826424	5.26792423192467e-06	526.792423192467	1.57237401746279e-06	157.237401746279	369.555021446189	9.66404822602774e-07	NM_053072	Fgd6	+	0	NM_001304572	Vezt	-	-4126
chr10	94043598	94044001	94043798	9	3	1	6.01482641471307e-10	0.0046832316286579	4.31011982612019e-06	431.011982612019	1.57237401746279e-06	157.237401746279	273.77458086574	4.54817450945793e-07	NM_053072	Fgd6	+	0	NM_001304572	Vezt	-	-7800
chr10	94494861	94495264	94495061	13	3	1	0	9.66539290323532e-05	6.22572863772916e-06	622.572863772916	1.57237401746279e-06	157.237401746279	465.335462026638	0	NM_172051	Tmcc3	+	19593	NM_001168684	Tmcc3	+	79993
chr10	94513804	94514207	94514004	11	3	1	2.37587727269784e-14	0.0014009237309361	5.26792423192467e-06	526.792423192467	1.57237401746279e-06	157.237401746279	369.555021446189	2.81596497034584e-11	NM_172051	Tmcc3	+	650	NM_001168684	Tmcc3	+	61050
chr10	94514265	94514668	94514465	20	5	3	0	7.04784847638251e-06	9.57804405804486e-06	957.804405804486	2.62062336243798e-06	262.062336243798	695.742069560689	0	NM_172051	Tmcc3	+	189	NM_001168684	Tmcc3	+	60589
chr10	94523454	94523857	94523654	7	3	1	9.48921496934929e-09	0.0388042055082002	3.3523154203157e-06	335.23154203157	1.57237401746279e-06	157.237401746279	177.994140285292	6.1492322650406e-06	NM_172051	Tmcc3	+	0	NM_001168684	Tmcc3	+	51400
chr10	94545634	94546037	94545834	21	11	2	0	0.0191836839932476	1.00569462609471e-05	1005.69462609471	5.76537139736355e-06	576.537139736355	429.157486358356	0	NM_172051	Tmcc3	+	0	NM_001168684	Tmcc3	+	29220
chr10	94789353	94789901	94789553	19	7	3	0	0.0027571194772924	9.09914185514262e-06	909.914185514262	3.66887270741317e-06	366.887270741317	543.026914772945	0	NM_029852	Cep83	+	0	NM_018797	Plxnc1	-	965
chr10	95281701	95282323	95281901	13	3	5	8.20887691155292e-10	0.0003834082826424	6.22572863772916e-06	622.572863772916	1.57237401746279e-06	157.237401746279	465.335462026638	6.10254687576606e-07	NM_009950	Cradd	-	0	NR_045337	2310039L15Rik	+	53953
chr10	95369319	95369822	95369619	7	1	2	5.70455491177846e-07	0.0009678583861842	3.3523154203157e-06	335.23154203157	5.24124672487595e-07	52.4124672487595	282.819074782811	0.0002876364166425	NR_045337	2310039L15Rik	+	-6104	NM_001168657	Socs2	-	41668
chr10	95414278	95414681	95414478	26	1	1	0	0	1.24514572754583e-05	1245.14572754583	5.24124672487595e-07	52.4124672487595	1192.73326029707	0	NM_001168657	Socs2	-	0	NR_045338	5730420D15Rik	+	2694
chr10	95416757	95417160	95416957	14	3	3	2.61901611509074e-13	9.66539290323532e-05	6.7046308406314e-06	670.46308406314	1.57237401746279e-06	157.237401746279	513.225682316862	2.82133933420104e-10	NM_007706	Socs2	-	0	NR_045338	5730420D15Rik	+	215
chr10	95508885	95509288	95509085	18	8	1	0	0.0190137937504718	8.62023965224038e-06	862.023965224038	4.19299737990076e-06	419.299737990076	442.724227233961	0	NM_080560	Ube2n	+	5874	NM_026065	Mrpl42	-	-6959
chr10	95513550	95513953	95513750	11	3	2	1.6599721597288e-11	0.0046832316286579	5.26792423192467e-06	526.792423192467	1.57237401746279e-06	157.237401746279	369.555021446189	1.49187446030865e-08	NM_080560	Ube2n	+	1209	NM_026065	Mrpl42	-	-11624
chr10	95923320	95924005	95923682	28	9	6	0	7.84547929929547e-05	1.34092616812628e-05	1340.92616812628	4.71712205238836e-06	471.712205238836	869.213962887445	0	NM_001001932	Eea1	+	16658	NR_110448	4930459C07Rik	+	302202
chr10	96236876	96237279	96237076	6	2	1	3.04638204773333e-07	0.0204490800896333	2.87341321741346e-06	287.341321741346	1.04824934497519e-06	104.824934497519	182.516387243827	0.0001600037905753	NR_110448	4930459C07Rik	+	0	NM_001001932	Eea1	+	-191359
chr10	96238855	96239258	96239055	13	4	2	7.70494779089859e-14	0.0011253011736748	6.22572863772916e-06	622.572863772916	2.09649868995038e-06	209.649868995038	412.922994777878	8.68562938429573e-11	NR_110448	4930459C07Rik	+	0	NM_001001932	Eea1	+	-193338
chr10	96263557	96264154	96263801	11	4	6	1.89920138204958e-06	0.0095402682407025	5.26792423192467e-06	526.792423192467	2.09649868995038e-06	209.649868995038	317.142554197429	0.0008822923279394	NR_110448	4930459C07Rik	+	-14850	NM_001001932	Eea1	+	-218040
chr10	96628491	96628894	96628691	9	2	1	1.96129890106533e-10	0.000337305843837	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	1.56678514103868e-07	NM_007569	Btg1	+	-5681	NR_110448	4930459C07Rik	+	-379784
chr10	98333108	98333703	98333338	12	6	4	8.70414851306123e-14	0.0224401821818769	5.74682643482692e-06	574.682643482692	3.14474803492557e-06	314.474803492557	260.207839990135	9.76207903440998e-11	NR_045179	Gm8633	-	0	NR_033537	Gm10754	-	-366019
chr10	98915568	98916182	98915979	7	0	2	8.49963534221843e-07	1.81800130505394e-11	3.3523154203157e-06	335.23154203157	0	0	335.23154203157	0.0004175287303543	NM_026482	Atp2b1	+	0	NM_027740	Poc1b	+	190989
chr10	99130594	99130997	99130794	10	5	3	3.37748082834821e-08	0.0356013376959445	4.78902202902243e-06	478.902202902243	2.62062336243798e-06	262.062336243798	216.839866658445	2.03637148117696e-05	NM_027740	Poc1b	+	0	NM_015737	Galnt4	+	-17348
chr10	99215083	99215486	99215283	6	0	1	4.24042936431057e-07	1.27489874213182e-09	2.87341321741346e-06	287.341321741346	0	0	287.341321741346	0.0002178995424631	NM_027740	Poc1b	+	-17096	NM_026268	Dusp6	+	47745
chr10	99261275	99261678	99261475	12	6	1	2.33146835171283e-15	0.0224401821818769	5.74682643482692e-06	574.682643482692	3.14474803492557e-06	314.474803492557	260.207839990135	3.0356147652277e-12	NM_026268	Dusp6	+	1553	NM_027740	Poc1b	+	-63288
chr10	99267854	99268417	99268214	22	12	3	0	0.0125987085714776	1.05358484638493e-05	1053.58484638493	6.28949606985114e-06	628.949606985114	424.635239399821	0	NM_026268	Dusp6	+	-366	NM_027740	Poc1b	+	-69867
chr10	99599233	99599957	99599539	37	18	3	0	0.000542704911608	1.7719381507383e-05	1771.9381507383	9.43424410477672e-06	943.424410477672	828.513740260628	0	NR_038019	Gm20110	+	9214	NR_038018	Gm18409	-	38774
chr10	100017866	100018394	100018191	15	4	4	5.55111512312578e-16	9.84329879114565e-05	7.18353304353365e-06	718.353304353365	2.09649868995038e-06	209.649868995038	508.703435358327	7.62969134117499e-13	NM_013598	Kitl	+	0	NM_027945	Csl	-	-258209
chr10	100030587	100030990	100030787	9	2	5	7.71619063089091e-08	0.0014860291235153	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	4.4228967102131e-05	NM_013598	Kitl	+	0	NM_027945	Csl	-	-270930
chr10	100490966	100491380	100491177	11	3	2	2.22044604925031e-15	0.0003834082826424	5.26792423192467e-06	526.792423192467	1.57237401746279e-06	157.237401746279	369.555021446189	2.89790929291999e-12	NM_146009	Cep290	+	0	NM_001110013	Tmtc3	-	-3620
chr10	103367957	103368360	103368157	15	8	1	0	0.0372358175201624	7.18353304353365e-06	718.353304353365	4.19299737990076e-06	419.299737990076	299.053566363288	0	NM_001252330	Slc6a15	+	0	NM_001163559	Lrriq1	-	-131636
chr10	103368696	103369296	103369093	30	7	3	0	9.74703051603854e-09	1.43670660870673e-05	1436.70660870673	3.66887270741317e-06	366.887270741317	1069.81933796541	0	NM_001252330	Slc6a15	+	0	NM_001163559	Lrriq1	-	-132375
chr10	106773405	106774098	106773895	10	4	10	9.50350909079134e-14	0.0008312879100028	4.78902202902243e-06	478.902202902243	2.09649868995038e-06	209.649868995038	269.252333907205	1.06261535285209e-10	NM_001205341	Ppfia2	+	0	NM_001142804	Acss3	-	162066
chr10	106774976	106775386	106775179.5	12	6	5	0	0.0022581382661168	5.74682643482692e-06	574.682643482692	3.14474803492557e-06	314.474803492557	260.207839990135	0	NM_001205341	Ppfia2	+	0	NM_001142804	Acss3	-	160778
chr10	106777245	106777648	106777445	5	1	4	5.96732713242787e-08	0.0004026292678271	2.39451101451122e-06	239.451101451122	5.24124672487595e-07	52.4124672487595	187.038634202362	3.47540639045876e-05	NM_001205341	Ppfia2	+	0	NM_001142804	Acss3	-	158516
chr10	107659204	107659607	107659404	9	2	4	6.87809809107875e-10	5.0923042599238e-05	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	5.1662073571119e-07	NM_001081432	Ptprq	-	0	NM_001177567	Otogl	-	102703
chr10	107930751	107931154	107930951	14	8	1	0	0.0372358175201624	6.7046308406314e-06	670.46308406314	4.19299737990076e-06	419.299737990076	251.163346073064	0	NR_131147	Gm29685	+	15491	NM_001177567	Otogl	-	-18618
chr10	108174695	108175098	108174895	8	3	3	3.50619788647144e-07	0.0142125126220435	3.83121762321794e-06	383.121762321795	1.57237401746279e-06	157.237401746279	225.884360575516	0.0001824635433371	NM_027892	Ppp1r12a	+	0	NM_054056	Pawr	+	157091
chr10	108519233	108519649	108519446	21	10	4	0	0.0079245269701616	1.00569462609471e-05	1005.69462609471	5.24124672487595e-06	524.124672487595	481.569953607115	0	NM_001252341	Syt1	-	0	NM_054056	Pawr	+	-104843
chr10	108531619	108532022	108531819	21	9	1	0	0.0027305645919544	1.00569462609471e-05	1005.69462609471	4.71712205238836e-06	471.712205238836	533.982420855875	0	NM_001252341	Syt1	-	0	NM_054056	Pawr	+	-117229
chr10	108533521	108534151	108533948	10	4	3	3.07693315271251e-10	0.0244917522880785	4.78902202902243e-06	478.902202902243	2.09649868995038e-06	209.649868995038	269.252333907205	2.4048707228303e-07	NM_001252341	Syt1	-	0	NM_054056	Pawr	+	-119131
chr10	108580978	108581872	108581543	88	50	7	0	0.0003930697678778	4.21433938553974e-05	4214.33938553974	2.62062336243798e-05	2620.62336243798	1593.71602310176	0	NM_001252341	Syt1	-	0	NM_203660	Gm5136	-	117172
chr10	109833192	109833722	109833458	8	3	4	7.09093528339366e-09	0.0046832316286579	3.83121762321794e-06	383.121762321795	1.57237401746279e-06	157.237401746279	225.884360575516	4.66476364903406e-06	NM_001081035	Nav3	-	0	NR_028438	9230102K24Rik	+	766928
chr10	109893604	109894117	109893914	8	1	3	1.02695996151425e-09	2.42705215214301e-06	3.83121762321794e-06	383.121762321795	5.24124672487595e-07	52.4124672487595	330.709295073035	7.56206764166519e-07	NM_001081035	Nav3	-	0	NR_028438	9230102K24Rik	+	706533
chr10	109900369	109900951	109900748	9	5	6	9.85065873315705e-09	0.0356013376959445	4.31011982612019e-06	431.011982612019	2.62062336243798e-06	262.062336243798	168.949646368221	6.37296329848954e-06	NM_001081035	Nav3	-	0	NR_028438	9230102K24Rik	+	699699
chr10	109903271	109903708	109903505	12	6	2	0	0.0100115104807754	5.74682643482692e-06	574.682643482692	3.14474803492557e-06	314.474803492557	260.207839990135	0	NM_001081035	Nav3	-	0	NR_028438	9230102K24Rik	+	696942
chr10	110804490	110804893	110804690	28	14	2	0	0.00546632674809	1.34092616812628e-05	1340.92616812628	7.33774541482633e-06	733.774541482633	607.151626643647	0	NR_045979	1700020G17Rik	-	0	NM_178609	E2f7	+	-17107
chr10	110807466	110807869	110807666	16	8	1	0	0.0372358175201624	7.66243524643589e-06	766.243524643589	4.19299737990076e-06	419.299737990076	346.943786653513	0	NR_045979	1700020G17Rik	-	0	NM_178609	E2f7	+	-20083
chr10	110920241	110920644	110920441	6	0	1	4.66776040708439e-07	1.27489874213182e-09	2.87341321741346e-06	287.341321741346	0	0	287.341321741346	0.0002383469804931	NM_007792	Csrp2	+	0	NM_172554	Zdhhc17	-	21136
chr10	110926396	110926872	110926669	13	6	3	3.28077565114882e-11	0.0224401821818769	6.22572863772916e-06	622.572863772916	3.14474803492557e-06	314.474803492557	308.098060280359	2.8590130804954e-08	NM_007792	Csrp2	+	0	NM_172554	Zdhhc17	-	14908
chr10	110992077	110992480	110992277	8	2	1	1.85817750075756e-09	0.0014860291235153	3.83121762321794e-06	383.121762321795	1.04824934497519e-06	104.824934497519	278.296827824275	1.32182053839133e-06	NM_172554	Zdhhc17	-	0	NM_007792	Csrp2	+	-52564
chr10	111010430	111010977	111010722	110	58	5	0	6.62458244593545e-07	5.26792423192467e-05	5267.92423192467	3.03992310042805e-05	3039.92310042805	2228.00113149662	0	NM_172554	Zdhhc17	-	-365	NM_007792	Csrp2	+	-70917
chr10	111160199	111160621	111160418	9	1	2	6.54682075773572e-07	2.42705215214301e-06	4.31011982612019e-06	431.011982612019	5.24124672487595e-07	52.4124672487595	378.599515363259	0.0003274683371792	NM_001003717	Osbpl8	+	4181	NM_027914	Bbs10	+	138058
chr10	111165383	111165886	111165683	18	6	2	1.11022302462516e-16	0.0002112182768158	8.62023965224038e-06	862.023965224038	3.14474803492557e-06	314.474803492557	547.54916173148	1.59767211213218e-13	NM_001003717	Osbpl8	+	0	NM_027914	Bbs10	+	132793
chr10	111257492	111258194	111257767	28	6	6	0	1.87808335549988e-09	1.34092616812628e-05	1340.92616812628	3.14474803492557e-06	314.474803492557	1026.45136463372	0	NM_001003717	Osbpl8	+	0	NM_027914	Bbs10	+	40485
chr10	111506201	111506604	111506401	8	2	1	4.67409390081386e-08	0.0014860291235153	3.83121762321794e-06	383.121762321795	1.04824934497519e-06	104.824934497519	278.296827824275	2.76459007243648e-05	NM_009344	Phlda1	+	0	NR_033603	Gm5176	+	-4857
chr10	111509311	111509714	111509511	24	13	2	0	0.0152084982102083	1.14936528696538e-05	1149.36528696538	6.81362074233874e-06	681.362074233874	468.00321273151	0	NM_009344	Phlda1	+	-663	NR_033603	Gm5176	+	-7967
chr10	111570400	111570844	111570641	26	16	3	0	0.0237887953679185	1.24514572754583e-05	1245.14572754583	8.38599475980152e-06	838.599475980152	406.54625156568	0	NR_045344	4933440J02Rik	-	15875	NM_009344	Phlda1	+	-61752
chr10	111575235	111575638	111575435	12	6	1	2.34257058195908e-13	0.0224401821818769	5.74682643482692e-06	574.682643482692	3.14474803492557e-06	314.474803492557	260.207839990135	2.53443874958122e-10	NR_045344	4933440J02Rik	-	11081	NM_009344	Phlda1	+	-66587
chr10	111583542	111584092	111583796	24	10	4	0	0.000338635456477	1.14936528696538e-05	1149.36528696538	5.24124672487595e-06	524.124672487595	625.240614477788	0	NR_045344	4933440J02Rik	-	2627	NM_009344	Phlda1	+	-74894
chr10	112796009	112796468	112796239	9	3	6	1.28527566367609e-09	0.0046832316286579	4.31011982612019e-06	431.011982612019	1.57237401746279e-06	157.237401746279	273.77458086574	9.3356860216181e-07	NR_040579	1700010J16Rik	+	-10411	NM_001033474	Atxn7l3b	-	128960
chr10	115100857	115101260	115101057	6	0	2	1.30529055109019e-06	1.27489874213182e-09	2.87341321741346e-06	287.341321741346	0	0	287.341321741346	0.000622874884192	NM_173391	Tph2	-	0	NM_025706	Tbc1d15	-	96611
chr10	115242577	115243207	115242777	7	2	3	2.0431895144668e-06	0.005862117808004	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	0.0009443268208038	NM_025706	Tbc1d15	-	0	NM_024454	Rab21	-	46655
chr10	115312784	115313278	115313075	11	3	4	2.43797693144643e-09	0.0003834082826424	5.26792423192467e-06	526.792423192467	1.57237401746279e-06	157.237401746279	369.555021446189	1.70845217895677e-06	NM_024454	Rab21	-	0	NM_133683	Tmem19	-	27462
chr10	115318044	115318523	115318244	8	3	3	3.43637515443085e-07	0.0142125126220435	3.83121762321794e-06	383.121762321795	1.57237401746279e-06	157.237401746279	225.884360575516	0.0001790535703658	NM_024454	Rab21	-	-2454	NM_133683	Tmem19	-	22217
chr10	115333759	115334162	115333959	14	2	1	0	3.56674849877336e-07	6.7046308406314e-06	670.46308406314	1.04824934497519e-06	104.824934497519	565.638149565621	0	NM_133683	Tmem19	-	6578	NM_024454	Rab21	-	-18169
chr10	115384569	115384972	115384769	9	4	1	6.78368472506463e-12	0.0244917522880785	4.31011982612019e-06	431.011982612019	2.09649868995038e-06	209.649868995038	221.362113616981	6.36456089193548e-09	NM_001033261	Zfc3h1	+	0	NM_025780	Thap2	-	-135
chr10	115387317	115387720	115387517	6	2	1	1.08842432289258e-07	0.0204490800896333	2.87341321741346e-06	287.341321741346	1.04824934497519e-06	104.824934497519	182.516387243827	6.10730404826065e-05	NM_001033261	Zfc3h1	+	0	NM_025780	Thap2	-	-2883
chr10	115586227	115586630	115586427	7	3	2	3.62099365047719e-07	0.0388042055082002	3.3523154203157e-06	335.23154203157	1.57237401746279e-06	157.237401746279	177.994140285292	0.000188033071296	NM_010195	Lgr5	-	0	NM_029982	A930009A15Rik	+	-3774
chr10	115817774	115818228	115818025	11	4	5	1.3999175207946e-07	0.0034101597812783	5.26792423192467e-06	526.792423192467	2.09649868995038e-06	209.649868995038	317.142554197429	7.73462782298828e-05	NM_146010	Tspan8	+	0	NM_011217	Ptprr	+	200135
chr10	116259903	116260306	116260103	6	0	1	1.0296622499073e-07	1.27489874213182e-09	2.87341321741346e-06	287.341321741346	0	0	287.341321741346	5.79587823989042e-05	NM_011217	Ptprr	+	0	NM_029928	Ptprb	+	41068
chr10	116473901	116474304	116474101	9	1	2	2.49010623232238e-09	2.01239452619628e-05	4.31011982612019e-06	431.011982612019	5.24124672487595e-07	52.4124672487595	378.599515363259	1.74232875367381e-06	NR_130644	Kcnmb4os2	+	0	NM_021452	Kcnmb4	-	-379
chr10	116582062	116582486	116582262	14	4	2	1.02140518265514e-14	0.0003446411494102	6.7046308406314e-06	670.46308406314	2.09649868995038e-06	209.649868995038	460.813215068102	1.25040826393374e-11	NR_024327	Cnot2	-	-552	NR_130644	Kcnmb4os2	+	-107077
chr10	116742584	116742987	116742784	9	2	1	1.00906838440551e-09	0.000337305843837	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	7.43330225372318e-07	NR_131036	4930579P08Rik	+	-2825	NR_045345	1700030O20Rik	-	-13408
chr10	116743507	116744130	116743927	18	7	10	1.96310043187875e-06	0.0011126600449447	8.62023965224038e-06	862.023965224038	3.66887270741317e-06	366.887270741317	495.136694482721	0.000909982513663	NR_131036	4930579P08Rik	+	-3748	NR_045345	1700030O20Rik	-	-14331
chr10	116749667	116750070	116749867	8	0	1	1.66594940065323e-08	2.26929586233382e-13	3.83121762321794e-06	383.121762321795	0	0	383.121762321795	1.0467067003893e-05	NR_131036	4930579P08Rik	+	-9908	NR_045345	1700030O20Rik	-	-20491
chr10	117014017	117014420	117014217	24	13	2	0	0.0082910773527049	1.14936528696538e-05	1149.36528696538	6.81362074233874e-06	681.362074233874	468.00321273151	0	NM_001007583	Best3	+	0	NM_146242	Lrrc10	+	30921
chr10	117094558	117095086	117094802	18	6	3	6.21724893790088e-15	0.0002112182768158	8.62023965224038e-06	862.023965224038	3.14474803492557e-06	314.474803492557	547.54916173148	7.77528926399978e-12	NM_177798	Frs2	-	0	NM_007636	Cct2	-	-30745
chr10	117150034	117150773	117150325	110	68	7	0	0.0001740660631698	5.26792423192467e-05	5267.92423192467	3.56404777291565e-05	3564.04777291565	1703.87645900903	0	NM_177798	Frs2	-	-1561	NM_026570	Yeats4	-	64368
chr10	117223785	117224239	117223985	23	5	4	1.11022302462516e-16	1.11850520401191e-07	1.10147506667516e-05	1101.47506667516	2.62062336243798e-06	262.062336243798	839.412730431362	1.59767211213218e-13	NM_026570	Yeats4	-	0	NM_029906	9530003J23Rik	-	9514
chr10	117392690	117393243	117393040	12	4	4	8.99115634500625e-07	0.0034101597812783	5.74682643482692e-06	574.682643482692	2.09649868995038e-06	209.649868995038	365.032774487654	0.0004395576985643	NM_001310609	Cpsf6	-	-15718	NM_013590	Lyz1	-	-99823
chr10	117846311	117846817	117846614	25	11	3	0	0.0101602213106587	1.19725550725561e-05	1197.25550725561	5.76537139736355e-06	576.537139736355	620.718367519253	0	NM_024457	Rap1b	-	-338	NM_134010	Nup107	-	-53607
chr10	117905823	117906341	117906119	111	68	4	0	0.0154426365586491	5.3158144522149e-05	5315.8144522149	3.56404777291565e-05	3564.04777291565	1751.76667929925	0	NR_045342	4933411E08Rik	+	19118	NM_024457	Rap1b	-	-59850
chr10	117906451	117907081	117906651	71	26	3	0	2.54621861039972e-07	3.40020564060593e-05	3400.20564060593	1.36272414846775e-05	1362.72414846775	2037.48149213818	0	NR_045342	4933411E08Rik	+	18378	NM_024457	Rap1b	-	-60478
chr10	118130576	118130979	118130776	7	2	1	2.64669326455191e-08	0.0204490800896333	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	1.61681327251936e-05	NM_001162905	Mdm1	+	10808	NM_016971	Il22	+	73985
chr10	118142060	118142905	118142444	25	11	7	0	0.0051521995218218	1.19725550725561e-05	1197.25550725561	5.76537139736355e-06	576.537139736355	620.718367519253	0	NM_001162905	Mdm1	+	0	NM_016971	Il22	+	62059
chr10	119670558	119671229	119670976.5	10	3	6	5.01494401561331e-11	0.0046832316286579	4.78902202902243e-06	478.902202902243	1.57237401746279e-06	157.237401746279	321.664801155965	4.29418083109239e-08	NM_133442	Grip1	+	0	NR_045359	Grip1os2	-	74833
chr10	120231575	120232185	120231982	14	1	2	6.90083545862308e-11	1.56413770824315e-11	6.7046308406314e-06	670.46308406314	5.24124672487595e-07	52.4124672487595	618.050616814381	5.81593504063143e-08	NM_025431	Llph	+	0	NM_026617	Tmbim4	+	-6679
chr10	120474643	120475534	120475030	45	18	4	0	7.42199856018644e-08	2.15505991306009e-05	2155.05991306009	9.43424410477672e-06	943.424410477672	1211.63550258242	0	NM_010441	Hmga2	-	0	NR_030434	Mir763	-	-26534
chr10	120478613	120479329	120478899	26	13	4	1.11022302462516e-16	0.0010737306609046	1.24514572754583e-05	1245.14572754583	6.81362074233874e-06	681.362074233874	563.783653311958	1.59767211213218e-13	NM_010441	Hmga2	-	-2145	NR_030434	Mir763	-	-30504
