Chr	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr12	86942240	86942643	86942440	5	2	1	2.06349862319488e-06	0.0087478912904132	4.24365721773951e-06	424.365721773951	1.33388823083736e-06	133.388823083736	290.976898690214	0.0009663296762739	NM_001289429	Cipc	+	4398	NM_001289432	Cipc	+	4700
chr12	87327355	87328118	87327833	16	5	8	6.0464189211018e-11	3.75936550855993e-06	1.35797030967664e-05	1357.97030967664	3.3347205770934e-06	333.47205770934	1024.4982519673	5.29189455124137e-08	NM_011479	Sptlc2	-	0	NM_001290302	Ism2	-	-27651
chr12	87331156	87331559	87331356	10	0	3	1.09631892453166e-09	0	8.48731443547901e-06	848.731443547901	0	0	848.731443547901	8.26289232320468e-07	NM_011479	Sptlc2	-	0	NM_001290302	Ism2	-	-31452
chr12	87387316	87387719	87387516	5	0	1	7.06459040267227e-07	1.27489874213182e-09	4.24365721773951e-06	424.365721773951	0	0	424.365721773951	0.0003545806004796	NM_011479	Sptlc2	-	0	NM_001102565	Alkbh1	-	40359
chr12	87389116	87389650	87389447	9	3	5	1.46787528354508e-07	0.0005584886722524	7.63858299193111e-06	763.858299193111	2.00083234625604e-06	200.083234625604	563.775064567507	8.16568254332432e-05	NM_011479	Sptlc2	-	-762	NM_001102565	Alkbh1	-	38428
chr12	87398094	87398497	87398294	17	11	1	0	0.0237528485362111	1.44284345403143e-05	1442.84345403143	7.33638526960549e-06	733.638526960549	709.204927070883	0	NM_011479	Sptlc2	-	-9740	NM_001102565	Alkbh1	-	29581
chr12	87471145	87471918	87471456	44	28	10	0	0.0008027878423439	3.73441835161077e-05	3734.41835161077	1.86744352317231e-05	1867.44352317231	1866.97482843846	0	NM_025507	Snw1	-	0	NM_026958	Slirp	+	-21222
chr12	87902088	87902504	87902301	8	5	5	5.18562637275011e-10	0.0326185787163054	6.78985154838321e-06	678.985154838321	3.3347205770934e-06	333.47205770934	345.51309712898	4.07378900498737e-07	NM_001177574	Gm2022	+	-5367	NM_001122662	Gm2016	+	-24230
chr12	89834774	89835227	89835024	9	1	3	1.4432899320127e-15	9.3984986571094e-08	7.63858299193111e-06	763.858299193111	6.66944115418681e-07	66.6944115418681	697.163887651243	1.98563510170404e-12	NM_001198587	Nrxn3	+	0	NM_010050	Dio2	-	889325
chr12	90276185	90276588	90276385	6	0	4	1.59352653295031e-09	1.81800130505394e-11	5.09238866128741e-06	509.238866128741	0	0	509.238866128741	1.17604717607659e-06	NM_001198587	Nrxn3	+	0	NM_010050	Dio2	-	447964
chr12	91748487	91748890	91748687	5	3	1	1.94019115218325e-08	0.0493021212951199	4.24365721773951e-06	424.365721773951	2.00083234625604e-06	200.083234625604	224.282487148346	1.23341271177705e-05	NM_175367	Ston2	-	0	NM_011344	Sel1l	-	57153
chr12	91843985	91844628	91844425	6	0	5	1.38119238712875e-07	1.81800130505394e-11	5.09238866128741e-06	509.238866128741	0	0	509.238866128741	7.71860977721422e-05	NM_011344	Sel1l	-	0	NM_175367	Ston2	-	-57550
chr12	91845672	91846075	91845872	13	10	3	0	0.048823662198388	1.10335087661227e-05	1103.35087661227	6.66944115418681e-06	666.944115418681	436.406761193591	0	NM_011344	Sel1l	-	0	NM_175367	Ston2	-	-59237
chr12	94232313	94232735	94232513	6	3	5	4.10197176226035e-09	0.0020429337363582	5.09238866128741e-06	509.238866128741	2.00083234625604e-06	200.083234625604	309.155631503136	2.87417812538186e-06	NR_106201	Mir8099-2	+	-304850	NR_126436	4930559C10Rik	-	-787491
chr12	94836834	94837289	94837086	15	5	6	0	3.90342274059208e-08	1.27309716532185e-05	1273.09716532185	3.3347205770934e-06	333.47205770934	939.625107612511	0	NM_201518	Flrt2	+	854937	NR_106201	Mir8099-2	+	-909371
chr12	95764381	95764920	95764710	6	1	3	1.65446001343383e-08	1.37231572653329e-05	5.09238866128741e-06	509.238866128741	6.66944115418681e-07	66.6944115418681	442.544454586873	1.06133899372982e-05	NM_201518	Flrt2	+	0	NR_103800	1700019M22Rik	-	281701
chr12	98009183	98009586	98009383	7	3	3	7.91156684609717e-09	0.0010494497732568	5.94112010483531e-06	594.112010483531	2.00083234625604e-06	200.083234625604	394.028775857926	5.30747032366068e-06	NM_008079	Galc	-	192714	NM_008152	Gpr65	+	259049
chr12	98046678	98047081	98046878	6	4	1	2.03154304490027e-09	0.0197662597693137	5.09238866128741e-06	509.238866128741	2.66777646167472e-06	266.777646167472	242.461219961268	1.48013594029082e-06	NM_008079	Galc	-	155219	NM_008152	Gpr65	+	221554
chr12	98257466	98257869	98257666	15	14	4	1.11022302462516e-16	0.0436336499264603	1.27309716532185e-05	1273.09716532185	9.33721761586153e-06	933.721761586153	339.375403735698	1.66668420200152e-13	NM_008079	Galc	-	0	NM_008152	Gpr65	+	10766
chr12	98282895	98283339	98283136	20	15	2	0	0.002872595609342	1.6974628870958e-05	1697.4628870958	1.00041617312802e-05	1000.41617312802	697.046713967781	0	NM_008152	Gpr65	+	-6174	NM_008079	Galc	-	-23437
chr12	98303111	98303514	98303311	6	4	2	2.4136496501459e-07	0.0278459893476523	5.09238866128741e-06	509.238866128741	2.66777646167472e-06	266.777646167472	242.461219961268	0.0001298175467979	NM_008152	Gpr65	+	-26390	NM_008079	Galc	-	-43653
chr12	98544484	98545172	98544969	6	1	2	3.33689965104078e-07	2.03277980449501e-05	5.09238866128741e-06	509.238866128741	6.66944115418681e-07	66.6944115418681	442.544454586873	0.0001753579352713	NM_001316665	Kcnk10	-	0	NR_136759	Gm40893	+	-17902
chr12	98573214	98573617	98573414	9	3	3	5.02543673341904e-10	0.0001146526761787	7.63858299193111e-06	763.858299193111	2.00083234625604e-06	200.083234625604	563.775064567507	3.95864449013237e-07	NM_001316665	Kcnk10	-	0	NR_136759	Gm40893	+	-46632
chr12	99406258	99406758	99406555	12	1	5	6.80566714095221e-14	8.68538574394506e-12	1.01847773225748e-05	1018.47773225748	6.66944115418681e-07	66.6944115418681	951.783320715613	8.04818144983668e-11	NM_183186	Foxn3	-	0	NR_136760	Gm26839	+	157083
chr12	99569943	99570346	99570143	7	1	1	7.64572849476508e-11	4.96601719734979e-06	5.94112010483531e-06	594.112010483531	6.66944115418681e-07	66.6944115418681	527.417598941663	6.61685578273118e-08	NR_136760	Gm26839	+	0	NR_045288	1700064M15Rik	-	55707
chr12	99902600	99903093	99902890	11	5	4	1.43646206041126e-11	0.0014312584181205	9.33604587902691e-06	933.604587902691	3.3347205770934e-06	333.47205770934	600.132530193351	1.35327006278648e-08	NM_028354	Tdp1	+	0	NM_030172	Efcab11	-	-19159
chr12	99925509	99925912	99925709	9	6	3	3.51187523506269e-10	0.031140624834351	7.63858299193111e-06	763.858299193111	4.00166469251209e-06	400.166469251209	363.691829941903	2.82623106387731e-07	NM_028354	Tdp1	+	0	NM_001164427	Kcnk13	+	38587
chr12	99940739	99941239	99940939	16	5	3	0	1.95509944500571e-06	1.35797030967664e-05	1357.97030967664	3.3347205770934e-06	333.47205770934	1024.4982519673	0	NM_028354	Tdp1	+	0	NM_001164427	Kcnk13	+	23260
chr12	99966322	99966725	99966522	8	3	1	7.93975996060681e-12	0.0011756222542333	6.78985154838321e-06	678.985154838321	2.00083234625604e-06	200.083234625604	478.901920212717	7.69481262859688e-09	NM_001164427	Kcnk13	+	0	NM_028354	Tdp1	+	-11107
chr12	100110729	100111132	100110929	5	1	1	2.30409023305178e-07	0.0003078668573117	4.24365721773951e-06	424.365721773951	6.66944115418681e-07	66.6944115418681	357.671310232082	0.000124314010001	NM_008947	Psmc1	+	1199	NM_001290303	Nrde2	-	14318
chr12	100925636	100926206	100925985.5	11	5	5	1.35447209004269e-14	0.0006901131368232	9.33604587902691e-06	933.604587902691	3.3347205770934e-06	333.47205770934	600.132530193351	1.70829778966893e-11	NM_026681	Ccdc88c	-	0	NM_175493	Gpr68	-	-17439
chr12	101082097	101082654	101082451	5	1	3	3.34632473064644e-07	0.0002839839752473	4.24365721773951e-06	424.365721773951	6.66944115418681e-07	66.6944115418681	357.671310232082	0.0001757860376056	NM_001160214	Ppp4r3a	-	0	NM_026681	Ccdc88c	-	-53115
chr12	101971986	101972616	101972413	8	2	7	7.69444401527153e-08	0.0001032200561221	6.78985154838321e-06	678.985154838321	1.33388823083736e-06	133.388823083736	545.596331754585	4.47218962066477e-05	NM_016856	Cpsf2	+	3358	NM_029705	Atxn3	-	-13744
chr12	101976370	101976994	101976791	16	11	6	0	0.0153086249970468	1.35797030967664e-05	1357.97030967664	7.33638526960549e-06	733.638526960549	624.331782716093	0	NM_016856	Cpsf2	+	0	NM_029705	Atxn3	-	-18128
chr12	102285160	102285671	102285459	6	1	3	6.74298385905381e-07	5.64193007369651e-05	5.09238866128741e-06	509.238866128741	6.66944115418681e-07	66.6944115418681	442.544454586873	0.0003392438364199	NM_177620	Rin3	+	0	NM_172152	Slc24a4	+	-18412
chr12	102416643	102417046	102416843	5	1	1	1.11422675974637e-07	0.000446025703362	4.24365721773951e-06	424.365721773951	6.66944115418681e-07	66.6944115418681	357.671310232082	6.3204875007093e-05	NM_011175	Lgmn	-	0	NM_177620	Rin3	+	-25790
chr12	102421957	102422360	102422157	7	3	2	2.43354647544436e-09	0.0058703011845852	5.94112010483531e-06	594.112010483531	2.00083234625604e-06	200.083234625604	394.028775857926	1.75501084482416e-06	NM_011175	Lgmn	-	0	NM_177620	Rin3	+	-31104
chr12	103434923	103435450	103435247	6	4	3	1.27133020777492e-08	0.0256668351978921	5.09238866128741e-06	509.238866128741	2.66777646167472e-06	266.777646167472	242.461219961268	8.27629342966087e-06	NM_001281830	Ifi27l2a	-	0	NM_029803	Ifi27l2a	-	6716
chr12	103513159	103513583	103513359	6	0	3	1.89734310485079e-08	1.81800130505394e-11	5.09238866128741e-06	509.238866128741	0	0	509.238866128741	1.20729004379178e-05	NM_028980	Ppp4r4	+	18982	NM_145449	Ifi27l2b	-	-55937
chr12	104041091	104041675	104041472	13	4	6	0	5.10701537026481e-06	1.10335087661227e-05	1103.35087661227	2.66777646167472e-06	266.777646167472	836.573230444799	0	NM_026535	Serpina12	-	0	NM_027997	Serpina9	-	-27440
chr12	104124109	104124512	104124309	6	4	1	3.2485347745137e-10	0.0466247791002624	5.09238866128741e-06	509.238866128741	2.66777646167472e-06	266.777646167472	242.461219961268	2.62544680245685e-07	NM_028740	Serpina3a	+	-2214	NM_173024	Serpina3b	+	3484
chr12	104955138	104955541	104955338	7	4	3	5.86402693070198e-09	0.0272299802810426	5.94112010483531e-06	594.112010483531	2.66777646167472e-06	266.777646167472	327.334364316058	4.01219466003042e-06	NM_172500	Syne3	-	0	NR_003145	Snhg10	-	75076
chr12	104969711	104970200	104969954	6	0	2	2.05038315215234e-08	1.81800130505394e-11	5.09238866128741e-06	509.238866128741	0	0	509.238866128741	1.30037831528063e-05	NM_172500	Syne3	-	0	NR_003145	Snhg10	-	60417
chr12	105563480	105564063	105563860	8	1	3	1.51852419527643e-10	2.01239452619628e-05	6.78985154838321e-06	678.985154838321	6.66944115418681e-07	66.6944115418681	612.290743296453	1.27465931601097e-07	NM_009747	Bdkrb2	+	0	NM_007539	Bdkrb1	+	40028
chr12	105843498	105843933	105843730	15	9	3	0	0.0447954489078041	1.27309716532185e-05	1273.09716532185	6.00249703876813e-06	600.249703876813	672.847461445039	0	NM_001347440	Papola	+	-4556	NM_030187	Ak7	+	-61052
chr12	107812681	107813190	107812901	10	3	4	5.83977310952832e-14	0.0046832316286579	8.48731443547901e-06	848.731443547901	2.00083234625604e-06	200.083234625604	648.648208922297	6.95078741557578e-11	NR_045973	4930465M20Rik	-	-77194	NM_001079883	Bcl11b	-	97213
chr12	108178883	108179286	108179083	6	2	1	3.35392691397374e-09	0.005862117808004	5.09238866128741e-06	509.238866128741	1.33388823083736e-06	133.388823083736	375.850043045004	2.37485017581466e-06	NM_028262	Setd3	-	0	NM_009832	Ccnk	+	452
chr12	108836164	108836835	108836364	8	2	3	1.85200410562913e-10	0.00016908394204	6.78985154838321e-06	678.985154838321	1.33388823083736e-06	133.388823083736	545.596331754585	1.54094167539138e-07	NR_029773	Mir345	+	138	NM_181328	Slc25a29	-	-289
chr12	110089997	110090400	110090197	6	3	3	1.88203842510504e-08	0.0247637194914969	5.09238866128741e-06	509.238866128741	2.00083234625604e-06	200.083234625604	309.155631503136	1.19921678375975e-05	NR_045466	3110009F21Rik	-	61254	NR_002866	Dio3os	-	184985
chr12	110591816	110592219	110592016	9	3	1	5.22137888481211e-13	0.0010731884222785	7.63858299193111e-06	763.858299193111	2.00083234625604e-06	200.083234625604	563.775064567507	5.6889473118237e-10	NR_033340	B930059L03Rik	+	0	NM_001081457	Ppp2r5c	+	-8743
chr12	110600917	110601320	110601117	12	7	2	3.44169137633799e-15	0.0231215501161357	1.01847773225748e-05	1018.47773225748	4.66860880793077e-06	466.860880793077	551.616851464405	4.55711512617094e-12	NM_030238	Dync1h1	+	75	NR_033340	B930059L03Rik	+	-8239
chr12	110739471	110739874	110739671	11	6	2	1.98507876802978e-13	0.014303985406785	9.33604587902691e-06	933.604587902691	4.00166469251209e-06	400.166469251209	533.438118651483	2.24791080038996e-10	NM_027149	Wdr20	+	0	NM_010480	Hsp90aa1	-	-43077
chr12	110804512	110805005	110804802	11	3	2	1.99618099827603e-13	5.08266357512888e-05	9.33604587902691e-06	933.604587902691	2.00083234625604e-06	200.083234625604	733.521353277087	2.25955238555228e-10	NM_001347428	Wdr20	+	-246	NM_011973	Mok	-	2793
chr12	110845389	110845872	110845669	13	6	2	2.22044604925031e-16	0.0021500301371129	1.10335087661227e-05	1103.35087661227	4.00166469251209e-06	400.166469251209	703.184407361063	3.26823567019892e-13	NM_001199785	Zfp839	+	4407	NM_011973	Mok	-	-4451
chr12	110937542	110937945	110937742	8	2	1	5.46342970864089e-11	0.0001979824420188	6.78985154838321e-06	678.985154838321	1.33388823083736e-06	133.388823083736	545.596331754585	4.80613392843064e-08	NM_001289510	Tecpr2	+	0	NM_175207	Ankrd9	-	37408
chr12	111040411	111041355	111040808	21	8	5	0	1.08039092916457e-05	1.78233603145059e-05	1782.33603145059	5.33555292334945e-06	533.555292334945	1248.78073911565	0	NM_198023	Rcor1	+	0	NR_036598	6030440G07Rik	+	-26540
chr12	111352296	111352699	111352496	8	4	1	5.63934454689274e-11	0.0131627120895713	6.78985154838321e-06	678.985154838321	2.66777646167472e-06	266.777646167472	412.207508670849	4.95296128640305e-08	NM_183016	Cdc42bpb	-	0	NM_001101503	A230065H16Rik	+	54110
chr12	111430970	111431373	111431170	8	4	1	7.54133422375958e-11	0.0133504730781395	6.78985154838321e-06	678.985154838321	2.66777646167472e-06	266.777646167472	412.207508670849	6.53164946507252e-08	NM_028807	Exoc3l4	+	0	NM_009396	Tnfaip2	+	11288
chr12	111568458	111569036	111568833	10	5	5	4.56010148530694e-08	0.0088303948025226	8.48731443547901e-06	848.731443547901	3.3347205770934e-06	333.47205770934	515.259385838561	2.75527785330547e-05	NR_045295	2810029C07Rik	-	3281	NM_022801	Mark3	+	5474
chr12	111664132	111664609	111664406	11	5	3	3.16281445478239e-11	0.0033983677192268	9.33604587902691e-06	933.604587902691	3.3347205770934e-06	333.47205770934	600.132530193351	2.86337965666266e-08	NM_021273	Ckb	-	4746	NM_022801	Mark3	+	-7906
chr12	111665134	111665760	111665334	8	1	4	7.88158731168664e-07	1.38882674149965e-06	6.78985154838321e-06	678.985154838321	6.66944115418681e-07	66.6944115418681	612.290743296453	0.0003925767952206	NM_021273	Ckb	-	3595	NM_022801	Mark3	+	-8908
chr12	111707941	111708903	111708280	25	12	6	0	0.0001223583005006	2.12182860886975e-05	2121.82860886975	8.00332938502417e-06	800.332938502417	1321.49567036734	0	NM_027404	Bag5	-	587	NM_001324482	Bag5	-	588
chr12	111713368	111713832	111713629	9	4	4	5.96400622221438e-08	0.0060728975601315	7.63858299193111e-06	763.858299193111	2.66777646167472e-06	266.777646167472	497.080653025639	3.5337365348486e-05	NM_001163388	Apopt1	+	0	NM_027404	Bag5	-	-113
chr12	111725618	111726021	111725818	6	0	2	1.23130070306399e-06	1.81800130505394e-11	5.09238866128741e-06	509.238866128741	0	0	509.238866128741	0.000596184264772	NM_001163388	Apopt1	+	0	NM_027404	Bag5	-	-12363
chr12	111814569	111814982	111814769	7	3	3	9.51161411300028e-07	0.0110249578576913	5.94112010483531e-06	594.112010483531	2.00083234625604e-06	200.083234625604	394.028775857926	0.0004685051859685	NM_026752	Zfyve21	+	0	NM_028875	Xrcc3	-	-691
chr12	112790642	112791045	112790842	6	0	1	6.28010295988801e-08	1.27489874213182e-09	5.09238866128741e-06	509.238866128741	0	0	509.238866128741	3.70854714471489e-05	NM_145450	BC022687	+	17930	NM_178911	Pld4	+	-21657
chr12	112797556	112797959	112797756	20	4	1	0	7.50788864412044e-08	1.6974628870958e-05	1697.4628870958	2.66777646167472e-06	266.777646167472	1430.68524092833	0	NM_145450	BC022687	+	11016	NM_028023	Cdca4	-	22276
chr12	112850480	112850883	112850680	7	3	1	2.9193654160764e-09	0.0388042055082002	5.94112010483531e-06	594.112010483531	2.00083234625604e-06	200.083234625604	394.028775857926	2.08405208526932e-06	NM_019925	Gpr132	-	0	NM_028023	Cdca4	-	-21092
chr12	113036743	113037171	113036955.5	6	1	2	9.29881040390157e-07	0.0009678583861842	5.09238866128741e-06	509.238866128741	6.66944115418681e-07	66.6944115418681	442.544454586873	0.0004586395315002	NM_001081170	Pacs2	+	0	NM_028193	Brf1	-	-36123
chr12	116515858	116516309	116516082	6	3	2	7.6767431300695e-09	0.0234100953316057	5.09238866128741e-06	509.238866128741	2.00083234625604e-06	200.083234625604	309.155631503136	5.15874980634548e-06	NM_011215	Ptprn2	+	0	NM_133762	Ncapg2	+	-52328
chr12	117200160	117200563	117200360	7	3	2	5.28000976274257e-11	0.0053122738927723	5.94112010483531e-06	594.112010483531	2.00083234625604e-06	200.083234625604	394.028775857926	4.65222328550914e-08	NM_011215	Ptprn2	+	0	NR_044987	Gm5441	-	33958
chr12	117772601	117773004	117772801	5	2	1	1.41370465334134e-08	0.0072871405451503	4.24365721773951e-06	424.365721773951	1.33388823083736e-06	133.388823083736	290.976898690214	9.13823374233611e-06	NM_175930	Rapgef5	+	-15624	NM_146040	Cdca7l	+	70857
chr12	117806868	117807276	117807068	5	0	4	1.24726730743596e-06	1.27489874213182e-09	4.24365721773951e-06	424.365721773951	0	0	424.365721773951	0.0006035962599689	NM_146040	Cdca7l	+	36585	NM_175930	Rapgef5	+	-49891
chr12	118300708	118301261	118301058	7	1	3	2.81746748154177e-09	1.08528994069435e-06	5.94112010483531e-06	594.112010483531	6.66944115418681e-07	66.6944115418681	527.417598941663	2.01471017685651e-06	NM_009239	Sp4	-	0	NM_010060	Dnah11	-	-101666
chr12	118816555	118816991	118816788	14	17	5	1.08801856413265e-14	0.0381655362802746	1.18822402096706e-05	1188.22402096706	1.13380499621176e-05	1133.80499621176	54.419024755304	1.38206582289049e-11	NM_177082	Sp8	+	29338	NM_029961	Abcb5	-	50833
chr12	118845658	118846061	118845858	13	16	5	2.01394456667003e-13	0.0458985292888356	1.10335087661227e-05	1103.35087661227	1.06711058466989e-05	1067.11058466989	36.2402919423823	2.27778414576797e-10	NM_177082	Sp8	+	268	NM_029961	Abcb5	-	21763
chr12	119237793	119238196	119237993	8	2	1	2.1209700662439e-12	2.847047164245e-06	6.78985154838321e-06	678.985154838321	1.33388823083736e-06	133.388823083736	545.596331754585	2.17676646298658e-09	NM_177290	Itgb8	-	0	NM_001163136	Macc1	+	205214
chr12	119239271	119239674	119239471	8	7	3	1.17577569902494e-09	0.0133714417500089	6.78985154838321e-06	678.985154838321	4.66860880793077e-06	466.860880793077	212.124274045244	8.81944524277764e-07	NM_177290	Itgb8	-	-996	NM_001163136	Macc1	+	203736
chr12	119385945	119386610	119386370.5	10	8	7	7.82418574374333e-12	0.0146232615183732	8.48731443547901e-06	848.731443547901	5.33555292334945e-06	533.555292334945	315.176151212956	7.59083092239143e-09	NM_001163136	Macc1	+	56800	NM_177290	Itgb8	-	-147670
chr13	3537693	3538096	3537893	5	1	2	3.38700663182756e-07	0.0003899080092705	4.24365721773951e-06	424.365721773951	6.66944115418681e-07	66.6944115418681	357.671310232082	0.0001778042031418	NM_008112	Gdi2	+	0	NM_134063	Fam208b	-	27939
chr13	3678968	3679371	3679168	12	7	2	0	0.0066067603430423	1.01847773225748e-05	1018.47773225748	4.66860880793077e-06	466.860880793077	551.616851464405	0	NM_001267724	Asb13	+	-27190	NM_134063	Fam208b	-	-67861
chr13	3746355	3746861	3746588	10	7	3	1.11033404692762e-12	0.0320823430053341	8.48731443547901e-06	848.731443547901	4.66860880793077e-06	466.860880793077	381.870562754825	1.17168964466605e-09	NM_027416	Calml3	-	56032	NM_020036	Calm4	+	90896
chr13	3783065	3783690	3783265	7	4	5	3.27115047382698e-07	0.0180210372524391	5.94112010483531e-06	594.112010483531	2.66777646167472e-06	266.777646167472	327.334364316058	0.0001721495139391	NM_027416	Calml3	-	19203	NM_020036	Calm4	+	54067
chr13	4212374	4212777	4212574	5	2	2	5.12426222898377e-07	0.0071295146520964	4.24365721773951e-06	424.365721773951	1.33388823083736e-06	133.388823083736	290.976898690214	0.0002621704238635	NM_013778	Akr1c13	+	-6772	NM_001013785	Akr1c19	+	20963
chr13	5604060	5604788	5604498	26	11	6	0	2.80384101492004e-08	2.20670175322454e-05	2206.70175322454	7.33638526960549e-06	733.638526960549	1473.06322626399	0	NR_045891	1700016G22Rik	-	250721	NM_011803	Klf6	+	256701
chr13	5802327	5802761	5802527	9	8	3	1.33141497826728e-10	0.0488502862855109	7.63858299193111e-06	763.858299193111	5.33555292334945e-06	533.555292334945	230.303006858166	1.12394663631989e-07	NR_045891	1700016G22Rik	-	52748	NM_011803	Klf6	+	58728
chr13	6108928	6109331	6109128	10	6	2	1.60760293965723e-13	0.0050805318017917	8.48731443547901e-06	848.731443547901	4.00166469251209e-06	400.166469251209	448.564974296693	1.83710162257625e-10	NM_011803	Klf6	+	-238536	NR_045891	1700016G22Rik	-	-250837
chr13	6548439	6549036	6548696	6	3	5	1.05505776792914e-06	0.0111104762511363	5.09238866128741e-06	509.238866128741	2.00083234625604e-06	200.083234625604	309.155631503136	0.0005161666439614	NM_145131	Pitrm1	+	0	NM_001291071	Pfkp	-	30838
chr13	6623582	6624174	6623913	10	4	8	2.35904740186754e-10	0.0003798015425542	8.48731443547901e-06	848.731443547901	2.66777646167472e-06	266.777646167472	581.953797380429	1.93587386772746e-07	NM_001291071	Pfkp	-	0	NM_145131	Pitrm1	+	-43434
chr13	8289066	8289667	8289266	5	2	5	6.17724708051881e-08	0.0086946075392968	4.24365721773951e-06	424.365721773951	1.33388823083736e-06	133.388823083736	290.976898690214	3.65055253790007e-05	NR_110345	Adarb2	+	0	NM_001039388	Wdr37	-	513299
chr13	8762849	8763423	8763220	5	3	3	1.55070054308482e-06	0.0349879648793787	4.24365721773951e-06	424.365721773951	2.00083234625604e-06	200.083234625604	224.282487148346	0.0007393765198558	NR_110345	Adarb2	+	0	NM_001289530	Adarb2	+	-2408
chr13	9107843	9108407	9108043	6	2	4	1.18156190809238e-06	0.0011553983663188	5.09238866128741e-06	509.238866128741	1.33388823083736e-06	133.388823083736	375.850043045004	0.0005739711483383	NM_001311117	Larp4b	+	0	NM_027000	Gtpbp4	-	-111832
chr13	9140380	9140783	9140580	10	7	2	4.20774526332934e-14	0.0181372983558072	8.48731443547901e-06	848.731443547901	4.66860880793077e-06	466.860880793077	381.870562754825	5.07416522785541e-11	NM_001311117	Larp4b	+	0	NM_001081426	Dip2c	+	135742
chr13	9181796	9182352	9182149	8	6	3	5.46364620213069e-10	0.040853813847417	6.78985154838321e-06	678.985154838321	4.00166469251209e-06	400.166469251209	278.818685587112	4.28103928101242e-07	NM_001311117	Larp4b	+	-7346	NM_001081426	Dip2c	+	94173
chr13	9432827	9433257	9433040.5	8	3	2	4.59869919922085e-11	0.0005664618977867	6.78985154838321e-06	678.985154838321	2.00083234625604e-06	200.083234625604	478.901920212717	4.07477131125573e-08	NM_001081426	Dip2c	+	0	NM_001199141	Zmynd11	-	251579
chr13	9450484	9451136	9450861	11	9	9	9.80458492172431e-10	0.0371054168499965	9.33604587902691e-06	933.604587902691	6.00249703876813e-06	600.249703876813	333.354884025879	7.43449416286137e-07	NM_001081426	Dip2c	+	0	NM_001199141	Zmynd11	-	233700
chr13	9507850	9508253	9508050	5	2	1	7.03890824516051e-08	0.0051702126457101	4.24365721773951e-06	424.365721773951	1.33388823083736e-06	133.388823083736	290.976898690214	4.12474697479221e-05	NM_001081426	Dip2c	+	0	NM_001199141	Zmynd11	-	176583
chr13	9643186	9643804	9643601	6	1	6	1.70088198669927e-06	2.36106774953448e-05	5.09238866128741e-06	509.238866128741	6.66944115418681e-07	66.6944115418681	442.544454586873	0.0008062296442897	NM_001081426	Dip2c	+	0	NM_001199141	Zmynd11	-	41032
chr13	9765344	9765838	9765635	12	10	3	0	0.026575444001798	1.01847773225748e-05	1018.47773225748	6.66944115418681e-06	666.944115418681	351.5336168388	0	NM_001199141	Zmynd11	-	-24	NM_001347477	Zmynd11	-	-389
chr13	10892609	10893225	10892881	5	1	7	9.49650085235732e-08	0.0002672591408404	4.24365721773951e-06	424.365721773951	6.66944115418681e-07	66.6944115418681	357.671310232082	5.44363722001176e-05	NM_033269	Chrm3	-	-531807	NR_027813	Zp4-ps	+	628827
chr13	11291939	11292474	11292139	8	7	3	5.04041253179821e-14	0.0406966782311445	6.78985154838321e-06	678.985154838321	4.66860880793077e-06	466.860880793077	212.124274045244	6.02543295934117e-11	NR_027813	Zp4-ps	+	229578	NM_023868	Ryr2	-	260629
chr13	12442318	12442721	12442518	10	3	1	8.88178419700125e-16	5.17127249810567e-05	8.48731443547901e-06	848.731443547901	2.00083234625604e-06	200.083234625604	648.648208922297	1.24307747150554e-12	NM_001291060	Lgals8	-	0	NM_144835	Heatr1	+	-3426
chr13	12802393	12802811	12802593	15	7	4	1.11022302462516e-16	0.0002221712159203	1.27309716532185e-05	1273.09716532185	4.66860880793077e-06	466.860880793077	806.236284528775	1.66668420200152e-13	NM_011118	Prl2c3	-	-2315	NM_011954	Prl2c4	-	-2336
chr13	13026963	13027444	13027241	6	1	3	1.79785297171886e-06	4.07845448118227e-05	5.09238866128741e-06	509.238866128741	6.66944115418681e-07	66.6944115418681	442.544454586873	0.000848974580712	NM_031191	Prl2c2	-	-21634	NM_181852	Prl2c5	+	155272
chr13	13438764	13439403	13439150	31	23	4	0	0.0027778224609846	2.63106747499849e-05	2631.06747499849	1.53397146546297e-05	1533.97146546297	1097.09600953553	0	NM_010917	Nid1	+	0	NM_031999	Gpr137b	-	-45141
chr13	13555094	13555497	13555294	7	3	1	2.29548158259263e-10	0.0045843916910258	5.94112010483531e-06	594.112010483531	2.00083234625604e-06	200.083234625604	394.028775857926	1.88821919746335e-07	NM_010748	Lyst	+	34912	NM_010917	Nid1	+	-42820
chr13	14064967	14065528	14065325	21	14	5	0	0.0006571473052836	1.78233603145059e-05	1782.33603145059	9.33721761586153e-06	933.721761586153	848.614269864439	0	NM_198122	Arid4b	+	0	NM_001331119	Ggps1	-	-1480
chr13	14613599	14614198	14613938	9	1	6	1.14376064175303e-10	1.18066866283684e-08	7.63858299193111e-06	763.858299193111	6.66944115418681e-07	66.6944115418681	697.163887651243	9.71799445650458e-08	NM_008944	Psma2	+	0	NM_029271	Mrpl32	-	-563
