Chr	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr10	127665243	127666184	127665791.0	52	10	5	0.0	2.425837308805967e-13	4.4134035064490856e-05	4413.403506449086	6.669441154186808e-06	666.9441154186809	3746.4593910304056	0.0	NM_001122895	Nab2	-	0	NR_045171	1700012D01Rik	+	939
chr10	127667123	127667526	127667323.0	21	0	1	0.0	0.0	1.7823360314505925e-05	1782.3360314505924	0.0	0.0	1782.3360314505924	0.0	NR_045171	1700012D01Rik	+	0	NM_001122895	Nab2	-	-421
chr10	127668421	127669771	127668767.0	248	55	12	0.0	0.0	0.0002104853979998	21048.53979998795	3.668192634802744e-05	3668.1926348027446	17380.347165185205	0.0	NR_045171	1700012D01Rik	+	0	NM_001122895	Nab2	-	-1719
chr10	128180458	128180897	128180694.0	11	4	6	8.492047509633949e-07	0.0002916585977242	9.336045879026911e-06	933.6045879026912	2.6677764616747237e-06	266.7776461674723	666.826941735219	0.0004210384106865	NM_001039080	Rbms2	-	-162	NM_019711	Rbms2	-	-3891
chr10	128212705	128213108	128212905.0	16	10	3	1.4432899320127037e-15	0.0078762119463327	1.3579703096766416e-05	1357.9703096766418	6.669441154186808e-06	666.9441154186809	691.0261942579609	1.985635101704041e-12	NM_025716	Spryd4	-	-912	NM_001285779	Gls2	+	-2702
chr10	128231354	128232141	128231714.0	35	17	5	0.0	1.6675848957259376e-06	2.970560052417654e-05	2970.560052417654	1.1338049962117574e-05	1133.8049962117575	1836.7550562058964	0.0	NM_008600	Mip	+	0	NM_011589	Timeless	+	5925
chr10	128232401	128232804	128232601.0	6	3	1	2.425442989784088e-07	0.019269992748061	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	0.0001303880829504	NM_001164080	Timeless	+	0	NM_008600	Mip	+	-590
chr10	128256415	128256818	128256615.0	14	2	1	0.0	8.189692257687398e-10	1.1882240209670616e-05	1188.2240209670615	1.3338882308373617e-06	133.38882308373616	1054.8351978833252	0.0	NM_133996	Apon	+	-515	NM_001164080	Timeless	+	-3475
chr10	128369150	128369553	128369350.0	9	4	1	3.623945588060451e-11	0.003748662662356	7.63858299193111e-06	763.8582991931111	2.6677764616747237e-06	266.7776461674723	497.0806530256388	3.2524737168764135e-08	NM_001081040	Coq10a	-	0	NM_026444	Cs	+	-6669
chr10	128408453	128409041	128408838.0	8	2	2	1.1057250626222981e-07	0.000126160286077	6.789851548383209e-06	678.9851548383209	1.3338882308373617e-06	133.38882308373616	545.5963317545848	6.274203023714863e-05	NM_027257	Nabp2	-	0	NR_104288	Rnf41	+	2575
chr10	128502366	128502769	128502566.0	8	3	2	1.8578557514636887e-07	0.0019725613966767	6.789851548383209e-06	678.9851548383209	2.0008323462560426e-06	200.08323462560423	478.9019202127166	0.0001015835881284	NR_131151	A430046D13Rik	+	0	NM_172259	Myl6b	-	-3682
chr10	128564764	128565289	128565086.0	13	5	3	1.1388001652790079e-11	0.0002781829593926	1.1033508766122714e-05	1103.3508766122716	3.334720577093404e-06	333.47205770934045	769.8788189029311	1.083802108906455e-08	NM_011119	Pa2g4	-	0	NM_010153	Erbb3	-	4079
chr10	128606533	128606936	128606733.0	12	2	1	9.992007221626409e-16	1.0188558852153309e-07	1.0184777322574812e-05	1018.4777322574812	1.3338882308373617e-06	133.38882308373616	885.0889091737452	1.3945578194767565e-12	NM_010153	Erbb3	-	-17033	NM_013765	Rps26	-	17593
chr10	128779479	128779882	128779679.0	29	13	2	0.0	8.587455074815509e-06	2.4613211862889133e-05	2461.3211862889134	8.67027350044285e-06	867.0273500442851	1594.2938362446284	0.0	NM_001164197	Mmp19	+	11028	NM_021412	Mmp19	+	11073
chr10	128804451	128805086	128804883.0	18	10	4	0.0	0.0032923032865528	1.527716598386222e-05	1527.716598386222	6.669441154186808e-06	666.9441154186809	860.7724829675412	0.0	NM_178066	Tmem198b	-	-82	NM_028873	Dnajc14	+	590
chr10	128822076	128822690	128822487.0	13	8	6	1.4983470020268896e-10	0.0203417957561394	1.1033508766122714e-05	1103.3508766122716	5.335552923349447e-06	533.5552923349446	569.795584277327	1.2586831258534632e-07	NM_025364	Sarnp	+	0	NM_024180	Ormdl2	-	-446
chr10	128910879	128911498	128911250.0	7	1	3	1.8243609090085044e-07	1.0758234524010923e-05	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	9.986138655858096e-05	NM_001042580	Cd63	+	0	NM_134006	Rdh5	-	2093
chr10	128922635	128923038	128922835.0	6	0	1	1.0162807595470724e-08	1.8180013050539398e-11	5.092388661287407e-06	509.2388661287407	0.0	0.0	509.2388661287407	6.719346076173683e-06	NM_015740	Bloc1s1	-	0	NM_134006	Rdh5	-	-3339
chr10	128968151	128968643	128968351.0	7	1	2	8.603955881092418e-09	1.2062162255022102e-05	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	5.74811675424624e-06	NM_027853	Mettl7b	-	-7164	NM_001330160	Itga7	+	-9868
chr10	129734417	129734998	129734657.0	5	1	7	7.38796812616016e-08	0.0005015575860365	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	4.308174919539003e-05	NM_146553	Olfr806	-	2976	NM_146555	Olfr805	-	-10876
chr10	130551839	130552242	130552039.0	5	2	2	1.88864304195846e-08	0.0071735814464163	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	1.202449846185782e-05	NM_001103366	Vmn2r87	-	-54461	NM_001103365	Vmn2r86	-	-95946
chr11	3126448	3126851	3126648.0	13	6	1	0.0	0.0009585967097985	1.1033508766122714e-05	1103.3508766122716	4.001664692512085e-06	400.1664692512085	703.184407361063	0.0	NR_003517	Pisd-ps1	+	0	NM_030207	Sfi1	-	4999
chr11	3180866	3181430	3181066.0	9	5	4	6.013183084796482e-08	0.0139959232844608	7.63858299193111e-06	763.8582991931111	3.334720577093404e-06	333.47205770934045	430.3862414837706	3.559333817404829e-05	NM_030207	Sfi1	-	0	NM_001166548	Eif4enif1	+	20923
chr11	3193664	3194349	3193864.0	45	41	8	0.0	0.0398747747700088	3.819291495965555e-05	3819.291495965555	2.734470873216592e-05	2734.470873216592	1084.8206227489636	0.0	NM_030207	Sfi1	-	-202	NM_001166548	Eif4enif1	+	8004
chr11	3265496	3265966	3265763.0	12	6	2	8.215650382226158e-15	0.002638412518491	1.0184777322574812e-05	1018.4777322574812	4.001664692512085e-06	400.1664692512085	618.3112630062728	1.0533335350033499e-11	NR_037301	Mir3470a	-	0	NM_001166548	Eif4enif1	+	-20909
chr11	3374410	3374813	3374610.0	53	37	1	0.0	0.0002988147508478	4.498276650803876e-05	4498.276650803876	2.467693227049119e-05	2467.6932270491197	2030.5834237547565	0.0	NR_037301	Mir3470a	-	0	NM_173053	Limk2	-	-3019
chr11	3393872	3394455	3394072.0	15	7	6	2.972067036921544e-13	0.0007939874714109	1.2730971653218515e-05	1273.0971653218517	4.6686088079307655e-06	466.8608807930766	806.2362845287751	3.3103619503505843e-10	NR_037301	Mir3470a	-	0	NM_001290472	Rnf185	-	21518
chr11	3451295	3451698	3451495.0	11	6	4	1.8434376247711268e-10	0.0092341652790504	9.336045879026911e-06	933.6045879026912	4.001664692512085e-06	400.1664692512085	533.4381186514827	1.534046134541172e-07	NR_037301	Mir3470a	-	0	NR_028317	8430429K09Rik	+	739
chr11	3648844	3649247	3649044.0	7	2	1	6.636133864645898e-10	0.0007164120023386	5.941120104835308e-06	594.1120104835308	1.3338882308373617e-06	133.38882308373616	460.7231873997946	5.142585713556392e-07	NR_002321	Tug1	-	-31	NM_001159288	Morc2a	+	247
chr11	3894135	3894538	3894335.0	6	3	1	5.972327743464234e-09	0.0267503853911882	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	4.081723783483207e-06	NM_026150	4921536K21Rik	-	0	NM_173745	Dusp18	+	702
chr11	4160223	4160626	4160423.0	5	1	1	1.6565383620381627e-07	0.0006203626658813	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	9.129311079920664e-05	NM_177616	Ccdc157	-	0	NM_027859	Rnf215	+	-19032
chr11	4296743	4297146	4296943.0	10	3	1	2.997602166487923e-15	0.0002288529721403	8.48731443547901e-06	848.7314435479011	2.0008323462560426e-06	200.08323462560423	648.6482089222968	3.998950370260859e-12	NM_008501	Lif	+	-24230	NM_029458	Hormad2	-	49237
chr11	4704235	4704638	4704435.0	5	1	1	1.890809476767785e-07	0.0003788688696163	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	0.0001032622151623	NM_197979	Uqcr10	-	0	NM_026015	Zmat5	+	40
chr11	4704743	4705210	4704943.0	6	3	2	1.3473506454975137e-07	0.015659043500382	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	7.543288407768773e-05	NM_026015	Zmat5	+	0	NM_197979	Uqcr10	-	-400
chr11	4705054	4705691	4705455.0	13	6	5	1.5265566588595902e-13	0.0007091427701679	1.1033508766122714e-05	1103.3508766122716	4.001664692512085e-06	400.1664692512085	703.184407361063	1.7481181422128114e-10	NM_026015	Zmat5	+	0	NM_197979	Uqcr10	-	-711
chr11	5098139	5098657	5098339.0	6	2	3	1.7710536200921112e-06	0.0020803535164479	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	0.0008369663645038	NM_001283062	Ewsr1	-	0	NM_001290491	Rhbdd3	+	616
chr11	5129020	5129423	5129220.0	13	9	1	0.0	0.0226339544486042	1.1033508766122714e-05	1103.3508766122716	6.002497038768128e-06	600.2497038768128	503.1011727354588	0.0	NM_080595	Emid1	-	0	NM_001290491	Rhbdd3	+	-22921
chr11	5521596	5522321	5521796.0	20	6	4	0.0	6.598023452042412e-07	1.697462887095802e-05	1697.4628870958022	4.001664692512085e-06	400.1664692512085	1297.2964178445936	0.0	NM_013842	Xbp1	+	0	NM_134033	Ccdc117	-	6567
chr11	5554529	5554932	5554729.0	15	9	1	0.0	0.0140933751164693	1.2730971653218515e-05	1273.0971653218517	6.002497038768128e-06	600.2497038768128	672.8474614450389	0.0	NM_134033	Ccdc117	-	-12313	NM_023816	Ankrd36	+	14752
chr11	5878518	5878958	5878718.0	10	3	2	5.981881656680343e-13	0.0003305454668496	8.48731443547901e-06	848.7314435479011	2.0008323462560426e-06	200.08323462560423	648.6482089222968	6.468846820382959e-10	NM_008894	Pold2	-	-263	NM_001291857	Aebp1	+	-6271
chr11	5878822	5879411	5879167.0	28	11	5	0.0	3.935794449350105e-06	2.3764480419341236e-05	2376.448041934123	7.336385269605489e-06	733.6385269605489	1642.809514973574	0.0	NM_008894	Pold2	-	-567	NM_001291857	Aebp1	+	-6575
chr11	6380897	6381300	6381097.0	8	1	2	1.4713706919522451e-09	7.157745868235921e-07	6.789851548383209e-06	678.9851548383209	6.669441154186808e-07	66.69441154186808	612.2907432964528	1.0895499973906375e-06	NM_028601	Zmiz2	+	13825	NR_106109	Mir7651	+	20330
chr11	6526517	6526933	6526717.0	6	2	2	3.2728760279709945e-07	0.0021002098690594	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	0.0001722073624786	NR_045893	Snhg15	-	0	NM_178440	Myo1g	-	-5560
chr11	6545913	6546316	6546113.0	13	8	1	0.0	0.0086780658485456	1.1033508766122714e-05	1103.3508766122716	5.335552923349447e-06	533.5552923349446	569.795584277327	0.0	NM_146014	Ccm2	+	571	NM_001190344	Ccm2	+	13867
chr11	6547241	6547992	6547526.0	60	49	9	0.0	0.0014191301786773	5.092388661287407e-05	5092.388661287407	3.268026165551536e-05	3268.026165551536	1824.3624957358709	0.0	NM_146014	Ccm2	+	0	NM_001190344	Ccm2	+	12191
chr11	6695168	6695571	6695368.0	9	4	1	1.6842083283563625e-13	0.0023229421866509	7.63858299193111e-06	763.8582991931111	2.6677764616747237e-06	266.7776461674723	497.0806530256388	1.9214486389709967e-10	NM_019511	Ramp3	+	-17694	NR_046025	Gm11981	-	20430
chr11	6756845	6757248	6757045.0	8	2	4	5.0667460116393677e-08	8.469817774781063e-05	6.789851548383209e-06	678.9851548383209	1.3338882308373617e-06	133.38882308373616	545.5963317545848	3.039689960827224e-05	NR_046025	Gm11981	-	-36809	NM_019511	Ramp3	+	-79371
chr11	7237363	7238006	7237563.0	5	2	3	6.645265822058377e-07	0.018013550098389	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	0.0003347870309482	NM_008343	Igfbp3	-	-23441	NM_008341	Igfbp1	+	-34818
chr11	7238034	7238451	7238238.0	7	2	3	9.979745918542447e-10	0.001237546717383	5.941120104835308e-06	594.1120104835308	1.3338882308373617e-06	133.38882308373616	460.7231873997946	7.552732419213702e-07	NM_008343	Igfbp3	-	-24112	NM_008341	Igfbp1	+	-35489
chr11	7502137	7502540	7502337.0	5	0	1	1.612380917670464e-08	1.2748987421318247e-09	4.243657217739505e-06	424.36572177395055	0.0	0.0	424.36572177395055	1.0364005709370837e-05	NM_008343	Igfbp3	-	-288215	NM_008341	Igfbp1	+	-299592
chr11	8068698	8069222	8068898.0	12	8	5	2.731148640577885e-14	0.0394838065078998	1.0184777322574812e-05	1018.4777322574812	5.335552923349447e-06	533.5552923349446	484.9224399225367	3.351586255423272e-11	NM_001083587	Tns3	-	362430	NM_008343	Igfbp3	-	-854776
chr11	8442930	8443561	8443316.0	7	1	4	3.8348117681330507e-07	0.0001488286224241	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	0.0001994462279089	NM_001083587	Tns3	-	0	NM_008316	Hus1	-	549576
chr11	8451533	8451936	8451733.0	8	0	2	2.626667772176461e-10	2.26929586233382e-13	6.789851548383209e-06	678.9851548383209	0.0	0.0	678.9851548383209	2.1426973187677e-07	NM_001083587	Tns3	-	0	NM_008316	Hus1	-	541201
chr11	8468281	8468684	8468481.0	6	2	1	6.771040061970268e-09	0.0204490800896333	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	4.589378905693528e-06	NM_001083587	Tns3	-	0	NM_008316	Hus1	-	524453
chr11	8589529	8589987	8589784.0	6	2	2	1.4508972800975073e-07	0.0204490800896333	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	8.07777255349198e-05	NM_001083587	Tns3	-	0	NM_008316	Hus1	-	403150
chr11	8624699	8625146	8624943.0	17	4	4	0.0	1.5705204321481148e-06	1.442843454031432e-05	1442.843454031432	2.6677764616747237e-06	266.7776461674723	1176.0658078639597	0.0	NM_001083587	Tns3	-	0	NM_008316	Hus1	-	367991
chr11	8625217	8625727	8625417.0	18	11	2	0.0	0.0346292507472288	1.527716598386222e-05	1527.716598386222	7.336385269605489e-06	733.6385269605489	794.0780714256732	0.0	NM_001083587	Tns3	-	0	NM_008316	Hus1	-	367410
chr11	8633359	8633811	8633559.0	6	1	2	1.5595343483276738e-07	0.0009678583861842	5.092388661287407e-06	509.2388661287407	6.669441154186808e-07	66.69441154186808	442.5444545868726	8.636259902658113e-05	NM_001083587	Tns3	-	0	NM_008316	Hus1	-	359326
chr11	8664552	8664955	8664752.0	11	3	1	0.0	0.0003834082826424	9.336045879026911e-06	933.6045879026912	2.0008323462560426e-06	200.08323462560423	733.521353277087	0.0	NM_001083587	Tns3	-	-18	NM_008316	Hus1	-	328182
chr11	8673878	8674281	8674078.0	7	0	3	5.1198425499165985e-08	1.8180013050539398e-11	5.941120104835308e-06	594.1120104835308	0.0	0.0	594.1120104835308	3.06819676867824e-05	NM_001083587	Tns3	-	-9344	NM_008316	Hus1	-	318856
chr11	8676114	8676535	8676314.0	7	1	3	5.152346038705957e-08	0.0001488286224241	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	3.085993759566522e-05	NM_001083587	Tns3	-	-11580	NM_008316	Hus1	-	316602
chr11	9011155	9011772	9011569.0	8	1	5	1.3190849190714005e-08	1.68211223161574e-06	6.789851548383209e-06	678.9851548383209	6.669441154186808e-07	66.69441154186808	612.2907432964528	8.567902165110364e-06	NM_008316	Hus1	-	0	NM_177576	Sun3	-	4282
chr11	12478193	12478685	12478482.0	5	1	4	4.1079484569550573e-07	0.0001422392214071	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	0.000212906837806	NM_001282993	Cobl	-	-13234	NM_001282994	Cobl	-	-66054
chr11	12507461	12507891	12507674.5	6	4	2	1.1132571531291544e-09	0.0209739905194512	5.092388661287407e-06	509.2388661287407	2.6677764616747237e-06	266.7776461674723	242.46121996126837	8.385957208179485e-07	NM_001282993	Cobl	-	-42502	NM_001282994	Cobl	-	-95322
chr11	12802146	12802549	12802346.0	5	1	2	1.9221115921119747e-08	0.0001931302773446	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	1.2223431601455904e-05	NM_001282993	Cobl	-	-337187	NM_001282994	Cobl	-	-390007
chr11	16526621	16527157	16526887.5	6	4	2	5.2760587010425305e-09	0.0308079625420576	5.092388661287407e-06	509.2388661287407	2.6677764616747237e-06	266.7776461674723	242.46121996126837	3.6356890754729214e-06	NM_001109971	Sec61g	-	-18138	NM_007912	Egfr	+	225046
chr11	16843508	16844043	16843840.0	10	3	2	7.216449660063518e-15	3.0941466824807584e-05	8.48731443547901e-06	848.7314435479011	2.0008323462560426e-06	200.08323462560423	648.6482089222968	9.29342330387711e-12	NM_007912	Egfr	+	0	NR_110425	Eldr	-	90666
chr11	17160177	17160607	17160390.5	6	4	3	2.7688066173148232e-08	0.0489019971146257	5.092388661287407e-06	509.2388661287407	2.6677764616747237e-06	266.7776461674723	242.46121996126837	1.726838772224475e-05	NM_024459	Ppp3r1	+	0	NM_025443	Pno1	-	42593
chr11	18574981	18575384	18575181.0	11	6	2	0.0	0.006448693095472	9.336045879026911e-06	933.6045879026912	4.001664692512085e-06	400.1664692512085	533.4381186514827	0.0	NM_001193271	Meis1	-	305044	NR_131129	Gm12018	+	-471597
chr11	18878472	18878990	18878672.0	9	4	6	1.2421841333321026e-11	0.0022050171199954	7.63858299193111e-06	763.8582991931111	2.6677764616747237e-06	266.7776461674723	497.0806530256388	1.1783184693011844e-08	NM_001193271	Meis1	-	1438	NR_046037	4933406G16Rik	+	186285
chr11	19014920	19015449	19015147.0	7	1	7	2.134632104411338e-08	5.585930530682681e-06	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	1.3501543149814862e-05	NM_001193271	Meis1	-	0	NR_046037	4933406G16Rik	+	49826
chr11	19111255	19111998	19111699.0	15	11	8	0.0	0.0160766952416181	1.2730971653218515e-05	1273.0971653218517	7.336385269605489e-06	733.6385269605489	539.4586383613027	0.0	NR_046037	4933406G16Rik	+	-35516	NM_001193271	Meis1	-	-92287
chr11	19834072	19834524	19834272.0	9	6	3	4.311440093829333e-11	0.0310413630120303	7.63858299193111e-06	763.8582991931111	4.001664692512085e-06	400.1664692512085	363.69182994190254	3.830732984049619e-08	NM_033523	Spred2	+	89918	NM_146243	Actr2	-	227780
chr11	19838595	19839155	19838876.0	7	4	4	1.239328190072442e-07	0.0214713132728101	5.941120104835308e-06	594.1120104835308	2.6677764616747237e-06	266.7776461674723	327.33436431605844	6.979729074952298e-05	NM_033523	Spred2	+	85287	NM_146243	Actr2	-	223149
chr11	19919869	19920272	19920069.0	32	26	1	0.0	0.0097170044477371	2.7159406193532835e-05	2715.940619353284	1.73405470008857e-05	1734.05470008857	981.8859192647136	0.0	NM_033523	Spred2	+	4170	NM_146243	Actr2	-	142032
chr11	19926097	19926659	19926297.0	14	10	2	0.0	0.0205248866311871	1.1882240209670616e-05	1188.2240209670615	6.669441154186808e-06	666.9441154186809	521.2799055483806	0.0	NM_033523	Spred2	+	0	NM_146243	Actr2	-	135645
chr11	20038552	20039057	20038792.5	10	6	4	2.2692681067582043e-10	0.0121613154292934	8.48731443547901e-06	848.7314435479011	4.001664692512085e-06	400.1664692512085	448.5649742966926	1.868053692135082e-07	NM_033523	Spred2	+	-15956	NM_146243	Actr2	-	23247
chr11	20253135	20253538	20253335.0	8	2	2	3.89618493024102e-09	8.875343839997996e-05	6.789851548383209e-06	678.9851548383209	1.3338882308373617e-06	133.38882308373616	545.5963317545848	2.736262811073263e-06	NM_172260	Cep68	-	-3712	NM_008996	Rab1a	+	-26280
chr11	20455378	20455820	20455617.0	12	8	2	3.774758283725532e-15	0.0238561066484954	1.0184777322574812e-05	1018.4777322574812	5.335552923349447e-06	533.5552923349446	484.9224399225367	4.980138768850136e-12	NM_021372	Sertad2	+	87433	NM_018861	Slc1a4	-	-122666
chr11	20466023	20466472	20466223.0	7	3	3	3.5514379881362856e-07	0.0062624971015029	5.941120104835308e-06	594.1120104835308	2.0008323462560426e-06	200.08323462560423	394.02877585792646	0.0001856916476103	NM_021372	Sertad2	+	76781	NM_018861	Slc1a4	-	-133311
chr11	20543024	20543465	20543262.0	8	2	2	1.077445244135333e-09	0.0001273546645076	6.789851548383209e-06	678.9851548383209	1.3338882308373617e-06	133.38882308373616	545.5963317545848	8.127326142076438e-07	NM_021372	Sertad2	+	0	NM_001038625	Sertad2	+	88512
chr11	20608300	20608703	20608500.0	6	0	2	3.118532437840216e-07	1.8180013050539398e-11	5.092388661287407e-06	509.2388661287407	0.0	0.0	509.2388661287407	0.0001646924399873	NM_021372	Sertad2	+	0	NM_001038625	Sertad2	+	23274
chr11	20740358	20740955	20740752.0	12	4	2	1.4432899320127037e-15	6.423003653910353e-05	1.0184777322574812e-05	1018.4777322574812	2.6677764616747237e-06	266.7776461674723	751.700086090009	1.985635101704041e-12	NM_001252503	Aftph	-	0	NM_173752	Lgalsl	-	82400
chr11	20742089	20742659	20742456.0	47	30	4	0.0	2.640064521641783e-05	3.989037784675135e-05	3989.0377846751353	2.0008323462560423e-05	2000.8323462560425	1988.2054384190928	0.0	NM_001252503	Aftph	-	-534	NM_173752	Lgalsl	-	80696
chr11	20831006	20831409	20831206.0	5	2	1	2.687974723913911e-07	0.0077958382328596	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	0.000143414235468	NM_173752	Lgalsl	-	0	NM_001252503	Aftph	-	-89451
chr11	21369844	21370420	21370136.5	14	12	8	1.887379141862766e-15	0.0355645373323523	1.1882240209670616e-05	1188.2240209670615	8.00332938502417e-06	800.332938502417	387.89108246464446	2.5657871926535684e-12	NM_139297	Ugp2	-	0	NR_035454	Mir1933	-	-25170
chr11	21372349	21372903	21372655.0	14	8	7	3.3306690738754696e-16	0.0011849121476799	1.1882240209670616e-05	1188.2240209670615	5.335552923349447e-06	533.5552923349446	654.6687286321169	4.842726783658047e-13	NM_001290634	Ugp2	-	-1083	NM_139297	Ugp2	-	-1721
chr11	21571274	21571860	21571474.0	7	3	4	5.1279429591488685e-08	0.0013549407390214	5.941120104835308e-06	594.1120104835308	2.0008323462560426e-06	200.08323462560423	394.02877585792646	3.0727162819048214e-05	NM_001316675	Mdh1	-	0	NM_145425	Wdpcp	+	421
chr11	21998550	21999084	21998816.0	6	3	3	2.812232099413947e-07	0.006977296293594	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	0.0001496306931762	NM_011023	Otx1	-	0	NM_001252515	Ehbp1	-	6742
chr11	22002876	22003320	22003117.0	22	19	2	0.0	0.0097078048833697	1.8672091758053822e-05	1867.2091758053823	1.2671938192954936e-05	1267.1938192954935	600.015356509889	0.0	NM_011023	Otx1	-	-1226	NM_001252515	Ehbp1	-	2506
chr11	22004189	22004592	22004389.0	19	14	1	0.0	0.0028920590106908	1.612589742741012e-05	1612.589742741012	9.337217615861533e-06	933.7217615861532	678.8679811548589	0.0	NM_001252515	Ehbp1	-	1234	NM_011023	Otx1	-	-2539
chr11	22006115	22006518	22006315.0	5	3	1	8.607935397808576e-08	0.0238583153465082	4.243657217739505e-06	424.36572177395055	2.0008323462560426e-06	200.08323462560423	224.2824871483463	4.9663867568550687e-05	NM_001252515	Ehbp1	-	0	NM_011023	Otx1	-	-4465
chr11	22007852	22008488	22008285.0	31	27	5	0.0	0.003433435865941	2.631067474998493e-05	2631.0674749984937	1.800749111630438e-05	1800.7491116304382	830.3183633680555	0.0	NM_001252515	Ehbp1	-	0	NM_011023	Otx1	-	-6202
chr11	22287026	22287429	22287226.0	8	2	1	3.2989166953711897e-12	3.364672776617894e-05	6.789851548383209e-06	678.9851548383209	1.3338882308373617e-06	133.38882308373616	545.5963317545848	3.330381468470992e-09	NM_001252515	Ehbp1	-	-232	NM_153596	Tmem17	+	224854
chr11	22287572	22288595	22287800.0	63	40	9	0.0	1.1926718279653414e-08	5.347008094351777e-05	5347.008094351777	2.6677764616747232e-05	2667.776461674724	2679.2316326770533	0.0	NM_001252515	Ehbp1	-	-778	NM_153596	Tmem17	+	223688
chr11	22437996	22438399	22438196.0	9	2	5	2.1045249098960997e-08	6.942856664027275e-06	7.63858299193111e-06	763.8582991931111	1.3338882308373617e-06	133.38882308373616	630.4694761093749	1.3320307972891212e-05	NM_153596	Tmem17	+	73884	NM_001252515	Ehbp1	-	-151202
chr11	22512930	22513333	22513130.0	6	2	2	1.262188823458743e-07	0.0018064118429912	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	7.099025281093306e-05	NM_153596	Tmem17	+	0	NM_001252515	Ehbp1	-	-226136
chr11	22720261	22720664	22720461.0	6	1	1	7.888034003755706e-09	6.577733719448364e-05	5.092388661287407e-06	509.2388661287407	6.669441154186808e-07	66.69441154186808	442.5444545868726	5.294266843531607e-06	NM_016888	B3gnt2	-	114075	NM_144514	Commd1	-	179064
chr11	23067877	23068574	23068175.0	16	2	5	0.0	2.2344570638210822e-11	1.3579703096766416e-05	1357.9703096766418	1.3338882308373617e-06	133.38882308373616	1224.5814865929055	0.0	NM_028672	Fam161a	+	-44137	NM_009837	Cct4	+	-64542
chr11	23068521	23069202	23068750.0	11	5	12	6.301132515762475e-08	0.0026528967005605	9.336045879026911e-06	933.6045879026912	3.334720577093404e-06	333.47205770934045	600.1325301933508	3.720566042193666e-05	NM_028672	Fam161a	+	-44781	NM_009837	Cct4	+	-65186
chr11	23306395	23306798	23306595.0	12	8	1	0.0	0.0146891555860704	1.0184777322574812e-05	1018.4777322574812	5.335552923349447e-06	533.5552923349446	484.9224399225367	0.0	NM_001190401	Usp34	+	97	NM_001035226	Xpo1	+	-8799
chr11	23307092	23307985	23307532.0	16	6	9	3.219646771412954e-15	1.3324737778930285e-05	1.3579703096766416e-05	1357.9703096766418	4.001664692512085e-06	400.1664692512085	957.8038404254332	4.2795954248493055e-12	NM_001190401	Usp34	+	0	NM_001035226	Xpo1	+	-9496
chr11	25937232	25937731	25937528.0	10	2	4	1.2212453270876722e-15	2.2183667895969705e-06	8.48731443547901e-06	848.7314435479011	1.3338882308373617e-06	133.38882308373616	715.342620464165	1.690727758087799e-12	NR_027973	5730522E02Rik	-	0	NR_105791	Mir6372	+	264509
chr11	26592700	26593302	26593080.0	11	4	4	0.0	0.0001799304413796	9.336045879026911e-06	933.6045879026912	2.6677764616747237e-06	266.7776461674723	666.826941735219	0.0	NM_027260	Vrk2	-	0	NM_025923	Fancl	+	-120818
