Chr	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr11	105292182	105292585	105292382	5	0	1	9.23067977609549e-08	3.84683392529173e-06	2.39451101451122e-06	239.451101451122	0	0	239.451101451122	5.22799481627758e-05	NM_008626	Mrc2	+	61	NM_001294331	Tlk2	+	-8224
chr11	105292896	105293299	105293096	8	2	1	1.60493840439813e-12	0.005862117808004	3.83121762321794e-06	383.121762321795	1.04824934497519e-06	104.824934497519	278.296827824275	1.59600045289426e-09	NM_008626	Mrc2	+	0	NM_001294331	Tlk2	+	-8938
chr11	105312484	105312963	105312684	14	0	2	0	0	6.7046308406314e-06	670.46308406314	0	0	670.46308406314	0	NM_008626	Mrc2	+	0	NM_001294331	Tlk2	+	-28526
chr11	105314810	105315213	105315010	8	2	1	1.71118674785475e-12	0.005862117808004	3.83121762321794e-06	383.121762321795	1.04824934497519e-06	104.824934497519	278.296827824275	1.69645231543683e-09	NM_008626	Mrc2	+	0	NM_001294331	Tlk2	+	-30852
chr11	105459781	105460377	105460174	6	0	2	9.38335772415755e-08	7.66780168248715e-08	2.87341321741346e-06	287.341321741346	0	0	287.341321741346	5.31056219154734e-05	NM_172568	March10	-	-3047	NM_008626	Mrc2	+	-108637
chr11	106028428	106028858	106028628	12	5	2	5.77315972805081e-14	0.0063281470423632	5.74682643482692e-06	574.682643482692	2.62062336243798e-06	262.062336243798	312.620307238894	6.60251761939422e-11	NM_001037712	Kcnh6	+	0	NM_027946	Dcaf7	+	8014
chr11	106033903	106034306	106034103	9	4	2	5.49330025911843e-10	0.0244917522880785	4.31011982612019e-06	431.011982612019	2.09649868995038e-06	209.649868995038	221.362113616981	4.17616783614505e-07	NM_001037712	Kcnh6	+	0	NM_027946	Dcaf7	+	2566
chr11	106035888	106036544	106036208	22	7	5	0	1.77794625939587e-05	1.05358484638493e-05	1053.58484638493	3.66887270741317e-06	366.887270741317	686.697575643618	0	NM_027946	Dcaf7	+	328	NM_001037712	Kcnh6	+	-1825
chr11	106086654	106087152	106086949	12	4	4	1.87150073216458e-10	0.0011253011736748	5.74682643482692e-06	574.682643482692	2.09649868995038e-06	209.649868995038	365.032774487654	1.49974327913479e-07	NM_011947	Map3k3	+	0	NM_027346	Taco1	+	-13043
chr11	106485093	106485622	106485419	13	6	5	8.1067721424688e-09	0.0100115104807754	6.22572863772916e-06	622.572863772916	3.14474803492557e-06	314.474803492557	308.098060280359	5.29698395193256e-06	NM_023913	Ern1	-	0	NR_030703	Snord104	+	15369
chr11	106911492	106911895	106911692	7	0	2	1.55405418766907e-06	1.81800130505394e-11	3.3523154203157e-06	335.23154203157	0	0	335.23154203157	0.0007312603970752	NM_025481	Smurf2	-	0	NM_010655	Kpna2	-	76734
chr11	106999602	107000005	106999802	7	2	2	1.08322400993455e-06	0.005862117808004	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	0.0005234799256752	NM_010655	Kpna2	-	-78	NM_001163473	1810010H24Rik	+	28218
chr11	107026541	107027031	107026741	27	15	4	0	0.0120200107967474	1.29303594783606e-05	1293.03594783606	7.86187008731393e-06	786.187008731393	506.848939104664	0	NM_001163473	1810010H24Rik	+	1192	NM_176850	Bptf	-	6050
chr11	107129689	107130354	107129919	15	6	11	1.7796585083385e-07	0.0041795952979509	7.18353304353365e-06	718.353304353365	3.14474803492557e-06	314.474803492557	403.878500860808	9.69084997771847e-05	NM_176850	Bptf	-	0	NM_001308498	Gm11715	+	27054
chr11	107223002	107223599	107223396	13	3	4	1.45259360095906e-11	9.66539290323532e-05	6.22572863772916e-06	622.572863772916	1.57237401746279e-06	157.237401746279	465.335462026638	1.31277628498865e-08	NM_145823	Pitpnc1	-	0	NM_001161329	Nol11	-	-33622
chr11	107451034	107451437	107451234	6	2	1	6.244628236729e-08	0.0204490800896333	2.87341321741346e-06	287.341321741346	1.04824934497519e-06	104.824934497519	182.516387243827	3.62961902126439e-05	NM_145823	Pitpnc1	-	0	NM_025894	Psmd12	+	28091
chr11	107458172	107458650	107458447	11	2	3	3.30654392755036e-11	6.92704119120702e-05	5.26792423192467e-06	526.792423192467	1.04824934497519e-06	104.824934497519	421.967488694948	2.87964700016441e-08	NM_145823	Pitpnc1	-	0	NM_025894	Psmd12	+	20878
chr11	107867497	107867909	107867697	7	2	2	2.52285971891197e-07	0.0204490800896333	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	0.0001343381841639	NM_080644	Cacng5	-	6696	NM_011101	Prkca	-	65478
chr11	107875869	107876272	107876069	7	2	1	4.30770052961549e-09	0.0204490800896333	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	2.91633389994551e-06	NM_080644	Cacng5	-	0	NM_011101	Prkca	-	57115
chr11	108038521	108039268	108039065	33	10	6	0	9.27537463057959e-07	1.5803772695774e-05	1580.3772695774	5.24124672487595e-06	524.124672487595	1056.25259708981	0	NM_011101	Prkca	-	0	NR_106082	Mir7223	+	-41606
chr11	108150548	108150951	108150748	8	2	2	3.5800127307084e-09	0.0014860291235153	3.83121762321794e-06	383.121762321795	1.04824934497519e-06	104.824934497519	278.296827824275	2.44896070862956e-06	NM_011101	Prkca	-	0	NR_106082	Mir7223	+	-153633
chr11	108202837	108203612	108203352	20	7	4	0	0.00042585639967	9.57804405804486e-06	957.804405804486	3.66887270741317e-06	366.887270741317	590.91713506317	0	NM_011101	Prkca	-	0	NM_013475	Apoh	+	191685
chr11	108247909	108248312	108248109	5	0	1	6.81418135362044e-07	7.66780168248715e-08	2.39451101451122e-06	239.451101451122	0	0	239.451101451122	0.0003398543344695	NM_011101	Prkca	-	0	NM_013475	Apoh	+	146985
chr11	108276418	108276821	108276618	6	2	1	2.75946769878743e-08	0.0204490800896333	2.87341321741346e-06	287.341321741346	1.04824934497519e-06	104.824934497519	182.516387243827	1.68141754558575e-05	NM_011101	Prkca	-	0	NM_013475	Apoh	+	118476
chr11	108276757	108277160	108276957	7	3	1	1.00082153675629e-09	0.0388042055082002	3.3523154203157e-06	335.23154203157	1.57237401746279e-06	157.237401746279	177.994140285292	7.37550994273824e-07	NM_011101	Prkca	-	0	NM_013475	Apoh	+	118137
chr11	108341751	108342339	108342017	16	6	4	1.11022302462516e-16	0.0016385465397202	7.66243524643589e-06	766.243524643589	3.14474803492557e-06	314.474803492557	451.768721151032	1.59767211213218e-13	NM_011101	Prkca	-	0	NM_013475	Apoh	+	52958
chr11	108359722	108360166	108359963	9	3	5	1.56808198092939e-07	0.0046832316286579	4.31011982612019e-06	431.011982612019	1.57237401746279e-06	157.237401746279	273.77458086574	8.60250336774417e-05	NM_011101	Prkca	-	-15835	NM_013475	Apoh	+	35131
chr11	109358307	109358728	109358525	36	16	4	0	0.0003067077575882	1.72404793044808e-05	1724.04793044808	8.38599475980152e-06	838.599475980152	885.448454467923	0	NR_038097	Gm11696	-	0	NM_010303	Gna13	+	4066
chr11	109472463	109473002	109472799	12	6	7	6.07172534472511e-09	0.0468900281512567	5.74682643482692e-06	574.682643482692	3.14474803492557e-06	314.474803492557	260.207839990135	4.02454815763675e-06	NM_001029842	Slc16a6	-	0	NM_028710	Arsg	+	372
chr11	109611982	109612526	109612243.5	10	4	4	3.32687088988592e-09	0.0244917522880785	4.78902202902243e-06	478.902202902243	2.09649868995038e-06	209.649868995038	269.252333907205	2.28401831783426e-06	NM_145940	Wipi1	-	-594	NM_001313973	Prkar1a	+	36879
chr11	109817399	109817981	109817599	21	9	4	0	0.0027305645919544	1.00569462609471e-05	1005.69462609471	4.71712205238836e-06	471.712205238836	533.982420855875	0	NM_001162428	1700012B07Rik	-	0	NR_045909	1700023C21Rik	+	27897
chr11	109859132	109859746	109859543	8	3	3	1.34247533090104e-08	0.0142125126220435	3.83121762321794e-06	383.121762321795	1.57237401746279e-06	157.237401746279	225.884360575516	8.52706594208843e-06	NR_045909	1700023C21Rik	+	-10657	NM_001162428	1700012B07Rik	-	-31087
chr11	109859915	109860351	109860115	15	8	4	1.11022302462516e-16	0.0372358175201624	7.18353304353365e-06	718.353304353365	4.19299737990076e-06	419.299737990076	299.053566363288	1.59767211213218e-13	NR_045909	1700023C21Rik	+	-11440	NM_001162428	1700012B07Rik	-	-31870
chr11	110398827	110399230	110399027	11	5	1	0	0.0055008879990952	5.26792423192467e-06	526.792423192467	2.62062336243798e-06	262.062336243798	264.73008694867	0	NM_011943	Map2k6	+	0	NM_147219	Abca5	-	-61112
chr11	110439428	110439831	110439628	6	2	2	1.04944043566313e-07	0.004944254205264	2.87341321741346e-06	287.341321741346	1.04824934497519e-06	104.824934497519	182.516387243827	5.90117952959047e-05	NM_011943	Map2k6	+	0	NM_147219	Abca5	-	-101713
chr11	110510994	110511460	110511194	10	3	4	7.48717754461836e-11	0.0003019999176755	4.78902202902243e-06	478.902202902243	1.57237401746279e-06	157.237401746279	321.664801155965	6.29322895339415e-08	NM_011943	Map2k6	+	0	NM_147219	Abca5	-	-173279
chr11	110544208	110544749	110544546	15	10	5	2.22044604925031e-16	0.0461290433180601	7.18353304353365e-06	718.353304353365	5.24124672487595e-06	524.124672487595	194.228631865769	3.12914911373612e-13	NM_011943	Map2k6	+	-30572	NM_147219	Abca5	-	-206493
chr11	110605442	110605968	110605642	14	8	6	2.72004641033163e-13	0.0372358175201624	6.7046308406314e-06	670.46308406314	4.19299737990076e-06	419.299737990076	251.163346073064	2.91989907802797e-10	NM_011943	Map2k6	+	-91806	NM_147219	Abca5	-	-267727
chr11	110701009	110701492	110701237	8	3	5	3.0590324395785e-07	0.0045646758333361	3.83121762321794e-06	383.121762321795	1.57237401746279e-06	157.237401746279	225.884360575516	0.0001606069854662	NM_011943	Map2k6	+	-187373	NM_010604	Kcnj16	+	266541
chr11	110880546	110881010	110880807	11	5	4	1.59673385624615e-11	0.0063281470423632	5.26792423192467e-06	526.792423192467	2.62062336243798e-06	262.062336243798	264.73008694867	1.43785427097955e-08	NM_010604	Kcnj16	+	87023	NM_001252209	Kcnj16	+	116477
chr11	111063744	111064372	111064169	15	9	7	5.93969318174459e-14	0.0240443314631043	7.18353304353365e-06	718.353304353365	4.71712205238836e-06	471.712205238836	246.641099114529	6.77890490220474e-11	NM_008425	Kcnj2	+	1792	NM_010604	Kcnj16	+	-35778
chr11	111064368	111065294	111064990	25	5	11	0	4.63885596602154e-11	1.19725550725561e-05	1197.25550725561	2.62062336243798e-06	262.062336243798	935.19317101181	0	NM_008425	Kcnj2	+	870	NM_010604	Kcnj16	+	-36402
chr11	112163609	112164103	112163900	11	3	4	1.11022302462516e-15	0.0014009237309361	5.26792423192467e-06	526.792423192467	1.57237401746279e-06	157.237401746279	369.555021446189	1.48699234743658e-12	NR_024085	BC006965	-	499824	NM_011448	Sox9	+	618107
chr11	112324539	112325077	112324874	6	1	3	1.31825710902866e-07	0.0009678583861842	2.87341321741346e-06	287.341321741346	5.24124672487595e-07	52.4124672487595	234.928854492586	7.31277948581236e-05	NR_024085	BC006965	-	338850	NM_011448	Sox9	+	457133
chr11	112501709	112502116	112501909	6	2	2	4.08215192759798e-08	0.0204490800896333	2.87341321741346e-06	287.341321741346	1.04824934497519e-06	104.824934497519	182.516387243827	2.43565097852069e-05	NR_024085	BC006965	-	161811	NM_011448	Sox9	+	280094
chr11	112800652	112801055	112800852	5	0	1	6.75178145281841e-07	7.66780168248715e-08	2.39451101451122e-06	239.451101451122	0	0	239.451101451122	0.0003368893739747	NR_126071	Gm11681	-	-1645	NM_011448	Sox9	+	-12896
chr11	112850945	112851348	112851145	8	2	1	3.73758801686108e-11	0.005862117808004	3.83121762321794e-06	383.121762321795	1.04824934497519e-06	104.824934497519	278.296827824275	3.23866027840902e-08	NR_130164	1700012H19Rik	-	-25818	NR_126071	Gm11681	-	-51938
chr11	113209032	113209435	113209232	7	2	1	5.49737610988643e-09	0.0204490800896333	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	3.6698961706908e-06	NR_040276	4732490B19Rik	-	0	NR_015556	2610035D17Rik	-	-7195
chr11	113750685	113751096	113750893	11	2	2	8.32667268468868e-14	0.0014860291235153	5.26792423192467e-06	526.792423192467	1.04824934497519e-06	104.824934497519	421.967488694948	9.35204828376596e-11	NM_001163346	Cdc42ep4	-	0	NM_172800	Sdk2	-	29694
chr11	114903450	114903853	114903650	5	1	1	1.36461359845352e-06	0.0257418165296708	2.39451101451122e-06	239.451101451122	5.24124672487595e-07	52.4124672487595	187.038634202362	0.0006489354192292	NM_001347654	Cd300a	+	0	NM_001347651	Cd300lb	-	18926
chr11	115049323	115049726	115049523	6	1	1	3.62640307893791e-07	0.0054352934612392	2.87341321741346e-06	287.341321741346	5.24124672487595e-07	52.4124672487595	234.928854492586	0.0001882784878374	NM_199201	Cd300ld3	-	-1029	NM_172050	Cd300e	-	2191
chr11	115071263	115071666	115071463	7	1	1	2.03168253332109e-08	0.0009678583861842	3.3523154203157e-06	335.23154203157	5.24124672487595e-07	52.4124672487595	282.819074782811	1.26153473715562e-05	NM_172050	Cd300e	-	-9225	NM_001163753	Rab37	+	19765
chr11	115376189	115376592	115376389	6	1	1	7.9791277307617e-07	0.0009678583861842	2.87341321741346e-06	287.341321741346	5.24124672487595e-07	52.4124672487595	234.928854492586	0.0003939617099698	NM_001080929	Cdr2l	+	5324	NM_001346774	Hid1	-	-8434
chr11	115377043	115377446	115377243	9	1	1	1.22656107492958e-10	2.01239452619628e-05	4.31011982612019e-06	431.011982612019	5.24124672487595e-07	52.4124672487595	378.599515363259	1.00408939155172e-07	NM_001080929	Cdr2l	+	4470	NM_001346774	Hid1	-	-9288
chr11	115437456	115438057	115437814	26	11	6	0	0.0011695214148162	1.24514572754583e-05	1245.14572754583	5.76537139736355e-06	576.537139736355	668.608587809477	0	NM_001033775	Trim80	+	2488	NM_183285	Kctd2	+	-6183
chr11	115534400	115534939	115534736	20	9	8	6.79596046104791e-10	0.0059244862267419	9.57804405804486e-06	957.804405804486	4.71712205238836e-06	471.712205238836	486.092200565651	5.10799443005858e-07	NM_133354	Sumo2	-	0	NR_030454	Mir684-1	-	-11185
chr11	115685266	115685669	115685466	10	3	2	4.1846237586185e-08	0.0046832316286579	4.78902202902243e-06	478.902202902243	1.57237401746279e-06	157.237401746279	321.664801155965	2.49247336791284e-05	NM_008163	Grb2	-	0	NM_001252394	Slc25a19	-	-56972
chr11	115698757	115699355	115698996	17	9	7	1.46345812690463e-07	0.0447954489078041	8.14133744933813e-06	814.133744933813	4.71712205238836e-06	471.712205238836	342.421539694978	8.06144365720135e-05	NM_008163	Grb2	-	0	NM_028014	Tmem94	+	66078
chr11	115746972	115747520	115747172	45	29	4	0	0.0316702728806035	2.15505991306009e-05	2155.05991306009	1.51996155021403e-05	1519.96155021403	635.098362846068	0	NM_028014	Tmem94	+	17913	NM_008163	Grb2	-	-38376
chr11	115958698	115959210	115958962	14	7	5	2.61020595471173e-07	0.0297300199055072	6.7046308406314e-06	670.46308406314	3.66887270741317e-06	366.887270741317	303.575813321824	0.0001386542510335	NM_020483	Sap30bp	+	0	NM_133663	Itgb4	+	15515
chr11	115974189	115974735	115974389	43	29	2	0	0.0456105712824158	2.05927947247965e-05	2059.27947247965	1.51996155021403e-05	1519.96155021403	539.317922265619	0	NM_133663	Itgb4	+	0	NM_020483	Sap30bp	+	-8656
chr11	116394101	116394504	116394301	10	4	2	2.70563249582523e-08	0.0244917522880785	4.78902202902243e-06	478.902202902243	2.09649868995038e-06	209.649868995038	269.252333907205	1.65062214922624e-05	NM_027258	Rnf157	-	0	NM_176902	Ubald2	+	39590
chr11	116412021	116412483	116412280	9	4	2	2.52637137321266e-07	0.0244917522880785	4.31011982612019e-06	431.011982612019	2.09649868995038e-06	209.649868995038	221.362113616981	0.0001344991788515	NM_027258	Rnf157	-	0	NM_176902	Ubald2	+	21611
chr11	116432311	116432889	116432686	27	15	2	0	0.0120200107967474	1.29303594783606e-05	1293.03594783606	7.86187008731393e-06	786.187008731393	506.848939104664	0	NM_176902	Ubald2	+	1205	NR_003376	Gm7367	+	1324
chr11	116616386	116616789	116616586	7	2	1	9.23666039209792e-08	0.0204490800896333	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	5.2302240639436e-05	NM_001167680	Rhbdf2	-	0	NM_009591	Aanat	+	-18707
chr11	116620653	116621056	116620853	7	0	1	1.00283056303496e-07	1.27489874213182e-09	3.3523154203157e-06	335.23154203157	0	0	335.23154203157	5.65292972303078e-05	NM_001167680	Rhbdf2	-	0	NM_009591	Aanat	+	-22974
chr11	116624228	116624631	116624428	11	4	1	6.57252030578093e-13	0.0095402682407025	5.26792423192467e-06	526.792423192467	2.09649868995038e-06	209.649868995038	317.142554197429	6.78193261848995e-10	NM_001167680	Rhbdf2	-	0	NM_030206	Cygb	-	20964
chr11	116681888	116682335	116682088	17	8	4	7.96696042471012e-13	0.0190137937504718	8.14133744933813e-06	814.133744933813	4.19299737990076e-06	419.299737990076	394.834006943737	8.15059102275029e-10	NM_009180	St6galnac2	-	0	NR_027820	1810032O08Rik	+	-6091
chr11	117081144	117081547	117081344	8	0	1	8.0323913076441e-09	1.27489874213182e-09	3.83121762321794e-06	383.121762321795	0	0	383.121762321795	5.25274349687689e-06	NR_027059	Snhg20	+	-2190	NR_105853	Mir6516	+	-3688
chr11	117104231	117104634	117104431	17	2	1	0	3.56674849877336e-07	8.14133744933813e-06	814.133744933813	1.04824934497519e-06	104.824934497519	709.308810436294	0	NM_028777	Sec14l1	+	10538	NR_027059	Snhg20	+	-25277
chr11	117115977	117116466	117116177	29	13	3	0	0.0152084982102083	1.38881638841651e-05	1388.81638841651	6.81362074233874e-06	681.362074233874	707.454314182631	0	NM_028777	Sec14l1	+	0	NR_027059	Snhg20	+	-37023
chr11	117120441	117120954	117120751	9	3	2	1.06019117263045e-07	0.0388042055082002	4.31011982612019e-06	431.011982612019	1.57237401746279e-06	157.237401746279	273.77458086574	5.95729485877172e-05	NM_028777	Sec14l1	+	0	NR_027059	Snhg20	+	-41487
chr11	117239592	117240048	117239792	19	2	2	0	5.28997983195723e-08	9.09914185514262e-06	909.914185514262	1.04824934497519e-06	104.824934497519	805.089251016743	0	NM_001113486	Sept9	+	0	NM_001113487	Sept9	+	26198
chr11	117310691	117311094	117310891	16	6	1	0	0.0224401821818769	7.66243524643589e-06	766.243524643589	3.14474803492557e-06	314.474803492557	451.768721151032	0	NM_001113486	Sept9	+	0	NM_017380	Sept9	+	20621
chr11	117359596	117360209	117360006	15	5	3	2.71516142902328e-12	0.01560102110033	7.18353304353365e-06	718.353304353365	2.62062336243798e-06	262.062336243798	456.290968109567	2.64093998708583e-09	NM_001113486	Sept9	+	0	NR_132097	Gm11729	+	54180
chr11	117842465	117842868	117842665	17	7	2	0	0.0297300199055072	8.14133744933813e-06	814.133744933813	3.66887270741317e-06	366.887270741317	447.246474192497	0	NM_027827	Afmid	+	-2558	NM_001012273	Birc5	+	6369
chr11	117932231	117932634	117932431	13	5	1	7.7715611723761e-16	0.01560102110033	6.22572863772916e-06	622.572863772916	2.62062336243798e-06	262.062336243798	360.510527529118	1.05603959609072e-12	NM_007707	Socs3	-	33453	NM_133757	Pgs1	+	54223
chr11	118289033	118289462	118289246	10	1	2	8.97605312299987e-09	2.42705215214301e-06	4.78902202902243e-06	478.902202902243	5.24124672487595e-07	52.4124672487595	426.489735653484	5.8352203052469e-06	NM_001033528	Usp36	-	0	NM_011594	Timp2	-	11599
chr11	118360959	118361362	118361159	9	2	1	7.7409079146662e-11	0.0014860291235153	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	6.49216161624576e-08	NM_011594	Timp2	-	-5549	NM_021440	Cep295nl	-	-18426
chr11	119041741	119042144	119041941	6	0	1	2.18847627797558e-08	3.84683392529173e-06	2.87341321741346e-06	287.341321741346	0	0	287.341321741346	1.35279504770888e-05	NM_013926	Cbx8	-	-829	NM_007623	Cbx2	+	-10467
chr11	119052910	119053351	119053148	9	1	3	2.19850770921681e-09	0.0009678583861842	4.31011982612019e-06	431.011982612019	5.24124672487595e-07	52.4124672487595	378.599515363259	1.55050424496088e-06	NM_013926	Cbx8	-	-11998	NM_007623	Cbx2	+	-21636
chr11	119053822	119054397	119054181	11	2	3	8.02424793278078e-12	0.0014860291235153	5.26792423192467e-06	526.792423192467	1.04824934497519e-06	104.824934497519	421.967488694948	7.46870701905888e-09	NM_013926	Cbx8	-	-12910	NM_007623	Cbx2	+	-22548
chr11	119089331	119089820	119089617	8	2	2	2.3427969564338e-09	0.0204490800896333	3.83121762321794e-06	383.121762321795	1.04824934497519e-06	104.824934497519	278.296827824275	1.64573481732765e-06	NM_007625	Cbx4	-	-3095	NM_013926	Cbx8	-	-48419
chr11	119091336	119091739	119091536	5	0	1	6.24800609694276e-07	3.84683392529173e-06	2.39451101451122e-06	239.451101451122	0	0	239.451101451122	0.0003132896606699	NM_007625	Cbx4	-	-5100	NM_013926	Cbx8	-	-50424
chr11	119184745	119185148	119184945	7	0	1	1.86118809253344e-09	7.66780168248715e-08	3.3523154203157e-06	335.23154203157	0	0	335.23154203157	1.32362037668668e-06	NM_172443	Tbc1d16	-	0	NR_105899	Mir6934	-	-30609
chr11	119298884	119299785	119299469	12	0	5	5.59407009603774e-09	2.55351295663786e-15	5.74682643482692e-06	574.682643482692	0	0	574.682643482692	3.72812295441722e-06	NM_138669	Eif4a3	-	0	NM_001159324	Gaa	+	-13427
chr11	119794583	119794986	119794783	16	8	1	0	0.0372358175201624	7.66243524643589e-06	766.243524643589	4.19299737990076e-06	419.299737990076	346.943786653513	0	NM_001306081	Rptor	+	0	NR_045313	Rptoros	-	25825
chr11	119863032	119863435	119863232	9	2	1	5.82777104352061e-09	0.0014860291235153	4.31011982612019e-06	431.011982612019	1.04824934497519e-06	104.824934497519	326.1870481145	3.8730968511985e-06	NM_001306081	Rptor	+	0	NR_039557	Mir5098	+	18854
chr11	119975693	119976096	119975893	7	2	1	1.20508331535873e-06	0.005862117808004	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	0.0005785641011986	NM_001037755	Baiap2	+	0	NM_007377	Aatk	-	31220
chr11	120354936	120355467	120355136	18	8	3	2.74289480017842e-11	0.0091739009148389	8.62023965224038e-06	862.023965224038	4.19299737990076e-06	419.299737990076	442.724227233961	2.40511455124836e-08	NR_038126	0610009L18Rik	+	-3747	NM_172802	Fscn2	+	6067
chr11	120598097	120598500	120598297	11	5	1	3.624556210724e-11	0.0356013376959445	5.26792423192467e-06	526.792423192467	2.62062336243798e-06	262.062336243798	264.73008694867	3.14516841071986e-08	NM_011568	Alyref	-	0	NM_001038230	Anapc11	+	32
chr11	120697397	120697838	120697635	19	6	2	0	0.0002112182768158	9.09914185514262e-06	909.914185514262	3.14474803492557e-06	314.474803492557	595.439382021705	0	NM_026877	Aspscr1	+	0	NM_016665	Cenpx	-	13103
chr11	120698094	120698497	120698294	11	2	1	7.97717447653667e-12	6.92704119120702e-05	5.26792423192467e-06	526.792423192467	1.04824934497519e-06	104.824934497519	421.967488694948	7.42740184597715e-09	NM_026877	Aspscr1	+	0	NM_016665	Cenpx	-	12444
chr11	120720335	120720738	120720535	10	1	1	1.47392875682328e-10	2.42705215214301e-06	4.78902202902243e-06	478.902202902243	5.24124672487595e-07	52.4124672487595	426.489735653484	1.19610555934901e-07	NM_153545	Lrrc45	+	0	NM_133223	Rac3	+	730
chr11	120732184	120732587	120732384	11	5	2	4.87475138033489e-09	0.0356013376959445	5.26792423192467e-06	526.792423192467	2.62062336243798e-06	262.062336243798	264.73008694867	3.27775300844892e-06	NM_007621	Cbr2	-	-164	NM_001347608	Dcxr	-	-4901
chr11	120732603	120733006	120732803	9	3	2	4.74963535501694e-07	0.0142125126220435	4.31011982612019e-06	431.011982612019	1.57237401746279e-06	157.237401746279	273.77458086574	0.000242258310232	NM_007621	Cbr2	-	-583	NM_001347608	Dcxr	-	-5320
chr11	121004264	121004667	121004464	10	4	2	7.19661663595161e-10	0.0244917522880785	4.78902202902243e-06	478.902202902243	2.09649868995038e-06	209.649868995038	269.252333907205	5.39148600729513e-07	NM_027874	Csnk1d	-	-12932	NM_009854	Cd7	-	32082
chr11	121420765	121421168	121420965	10	5	2	5.58014745521973e-11	0.0356013376959445	4.78902202902243e-06	478.902202902243	2.62062336243798e-06	262.062336243798	216.839866658445	4.7486339550887e-08	NM_181420	Fn3krp	+	205	NM_001038699	Fn3k	+	13785
chr11	121651617	121652092	121651889	12	5	4	1.15401244116242e-10	0.0063281470423632	5.74682643482692e-06	574.682643482692	2.62062336243798e-06	262.062336243798	312.620307238894	9.48362777117314e-08	NM_178664	B3gntl1	-	0	NM_029878	Tbcd	+	-34448
chr11	121703692	121704095	121703892	19	10	2	0	0.0155993689184086	9.09914185514262e-06	909.914185514262	5.24124672487595e-06	524.124672487595	385.789513026667	0	NM_144797	Metrnl	+	0	NM_178664	B3gntl1	-	-30542
chr12	3344769	3345649	3345366	18	4	6	0	6.62079206870114e-06	8.62023965224038e-06	862.023965224038	2.09649868995038e-06	209.649868995038	652.374096229	0	NM_008445	Kif3c	+	19483	NM_016676	Rab10	-	-34801
chr12	3370933	3371336	3371133	6	2	2	4.62286709579374e-07	0.0204490800896333	2.87341321741346e-06	287.341321741346	1.04824934497519e-06	104.824934497519	182.516387243827	0.0002362297518775	NM_008445	Kif3c	+	0	NR_030694	1110002L01Rik	-	32547
chr12	3719588	3719991	3719788	8	3	4	3.02136946017662e-07	0.0388042055082002	3.83121762321794e-06	383.121762321795	1.57237401746279e-06	157.237401746279	225.884360575516	0.0001587960202216	NR_027870	Dtnb	+	0	NM_007872	Dnmt3a	+	86989
chr12	3822576	3822979	3822776	6	0	1	1.74296006516528e-08	7.66780168248715e-08	2.87341321741346e-06	287.341321741346	0	0	287.341321741346	1.0907390640988e-05	NM_007872	Dnmt3a	+	0	NR_045884	Dnmt3aos	-	36314
chr12	4510687	4511151	4510887	8	3	2	2.38038144750874e-09	0.0142125126220435	3.83121762321794e-06	383.121762321795	1.57237401746279e-06	157.237401746279	225.884360575516	1.67043298394533e-06	NR_136891	Gm31938	+	12962	NM_010881	Ncoa1	-	-33506
chr12	4591963	4592725	4592522	29	16	3	0	0.002387552465763	1.38881638841651e-05	1388.81638841651	8.38599475980152e-06	838.599475980152	550.216912436353	0	NM_001198969	Itsn2	+	283	NR_136891	Gm31938	+	-62842
chr12	5252779	5253304	5253101	10	4	5	6.29535312768326e-11	0.0095402682407025	4.78902202902243e-06	478.902202902243	2.09649868995038e-06	209.649868995038	269.252333907205	5.32600793392889e-08	NM_001164493	Klhl29	-	0	NR_015579	2810032G03Rik	+	123198
chr12	8070658	8071200	8070858	6	0	3	7.60258571430583e-07	1.27489874213182e-09	2.87341321741346e-06	287.341321741346	0	0	287.341321741346	0.0003763482782588	NM_009693	Apob	+	-53820	NM_172401	Ldah	+	136907
chr12	8334357	8334808	8334557	7	1	2	7.62390065522922e-08	0.0001488286224241	3.3523154203157e-06	335.23154203157	5.24124672487595e-07	52.4124672487595	282.819074782811	4.371360583164e-05	NM_021429	Hs1bp3	+	0	NM_001312876	Gdf7	-	-32404
chr12	8363943	8364346	8364143	7	2	1	1.71108460733649e-09	0.005862117808004	3.3523154203157e-06	335.23154203157	1.04824934497519e-06	104.824934497519	230.406607534051	1.22382128250757e-06	NM_021429	Hs1bp3	+	-20120	NM_001312876	Gdf7	-	-61990
