Chr	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr10	67003332	67003885	67003532.0	29	15	2	0.0	0.0120200107967474	1.3888163884165051e-05	1388.816388416505	7.86187008731393e-06	786.1870087313929	602.6293796851122	0.0	NR_110511	Gm31763	+	1190	NM_178606	Reep3	-	5304
chr10	67025717	67026162	67025917.0	15	6	3	2.997602166487923e-15	0.0100115104807754	7.183533043533647e-06	718.3533043533647	3.144748034925572e-06	314.4748034925572	403.8785008608076	3.868199905586907e-12	NR_110511	Gm31763	+	0	NM_207221	Jmjd1c	+	101096
chr10	67053218	67053621	67053418.0	67	42	3	0.0	0.0320257778598949	3.208644759445029e-05	3208.644759445029	2.2013236244479e-05	2201.3236244479003	1007.3211349971288	0.0	NM_178606	Reep3	-	0	NR_110511	Gm31763	+	-11893
chr10	67061510	67061913	67061710.0	9	3	2	2.5386188706733037e-09	0.0142125126220435	4.310119826120188e-06	431.0119826120188	1.5723740174627858e-06	157.23740174627858	273.77458086574023	1.7742453654603675e-06	NM_178606	Reep3	-	0	NR_110511	Gm31763	+	-20185
chr10	67126374	67126777	67126574.0	17	8	1	0.0	0.0372358175201624	8.141337449338133e-06	814.1337449338133	4.192997379900762e-06	419.2997379900762	394.8340069437371	0.0	NM_207221	Jmjd1c	+	481	NM_178606	Reep3	-	-29387
chr10	67190005	67190439	67190236.0	9	2	3	1.3229788453639202e-07	0.0014860291235153	4.310119826120188e-06	431.0119826120188	1.0482493449751903e-06	104.82493449751904	326.18704811449976	7.336756542825324e-05	NM_207221	Jmjd1c	+	0	NM_001036293	Nrbf2	-	76250
chr10	67523904	67524427	67524104.0	10	3	4	4.4958155021035406e-07	0.0142125126220435	4.789022029022432e-06	478.9022029022431	1.5723740174627858e-06	157.23740174627858	321.66480115596454	0.0002302712569473	NM_010118	Egr2	+	13442	NM_001347458	Egr2	+	13503
chr10	67545748	67546265	67546062.0	16	7	6	1.1287326628917072e-10	0.0297300199055072	7.66243524643589e-06	766.243524643589	3.668872707413167e-06	366.8872707413167	399.35625390227233	9.285573682549176e-08	NM_001005419	Ado	-	0	NM_010118	Egr2	+	-3561
chr10	67918423	67919016	67918718.0	24	11	3	0.0	0.0005249584704263	1.1493652869653836e-05	1149.3652869653836	5.7653713973635484e-06	576.5371397363548	572.8281472290288	0.0	NM_178679	Zfp365	-	-5762	NM_001081346	Rtkn2	+	60582
chr10	68156383	68157048	68156694.0	53	38	8	0.0	0.0128477445463278	2.5381816753818884e-05	2538.1816753818885	1.991673755452862e-05	1991.673755452862	546.5079199290265	0.0	NM_023598	Arid5b	-	0	NM_001081346	Rtkn2	+	-112520
chr10	68180093	68180993	68180459.0	57	29	9	0.0	3.104167147993664e-06	2.7297425565427858e-05	2729.7425565427857	1.5199615502140264e-05	1519.9615502140264	1209.7810063287593	0.0	NM_023598	Arid5b	-	0	NM_001081346	Rtkn2	+	-136230
chr10	68275457	68276296	68275933.0	63	49	12	0.0	0.0316679457471567	3.017083878284132e-05	3017.0838782841315	2.5682108951892168e-05	2568.210895189217	448.8729830949146	0.0	NM_023598	Arid5b	-	0	NR_045357	4930545H06Rik	-	42769
chr10	68558583	68558986	68558783.0	23	15	3	0.0	0.0164406325049334	1.1014750666751591e-05	1101.4750666751593	7.86187008731393e-06	786.1870087313929	315.2880579437664	0.0	NM_028491	1700040L02Rik	-	-16709	NM_177794	Tmem26	+	164760
chr10	69205155	69205574	69205371.0	8	1	3	1.8145711575545675e-06	2.0123945261962817e-05	3.831217623217945e-06	383.1217623217945	5.241246724875953e-07	52.412467248759526	330.709295073035	0.0008454713975334	NM_001252636	Rhobtb1	+	2978	NM_001331193	A930033H14Rik	-	4188
chr10	69348439	69349087	69348677.0	16	9	4	1.2695844375798515e-11	0.0447954489078041	7.66243524643589e-06	766.243524643589	4.717122052388358e-06	471.7122052388357	294.5313194047533	1.1538166802004152e-08	NM_007659	Cdk1	-	0	NM_001252636	Rhobtb1	+	-56656
chr10	69350913	69351446	69351243.0	33	17	3	0.0	0.0029609360172875	1.5803772695774025e-05	1580.3772695774023	8.91011943228912e-06	891.011943228912	689.3653263484904	0.0	NM_007659	Cdk1	-	0	NM_001252636	Rhobtb1	+	-59130
chr10	69352018	69352421	69352218.0	16	8	3	1.9884094371036559e-13	0.0190137937504718	7.66243524643589e-06	766.243524643589	4.192997379900762e-06	419.2997379900762	346.9437866535128	2.166584606007753e-10	NM_007659	Cdk1	-	0	NM_001252636	Rhobtb1	+	-60235
chr10	69710815	69711218	69711015.0	16	5	1	0.0	0.0002778896812204	7.66243524643589e-06	766.243524643589	2.6206233624379764e-06	262.06233624379763	504.1811883997914	0.0	NM_170688	Ank3	+	0	NM_009670	Ank3	+	214314
chr10	69716414	69717028	69716825.0	15	7	4	3.500951417656495e-09	0.0142921493379972	7.183533043533647e-06	718.3533043533647	3.668872707413167e-06	366.8872707413167	351.466033612048	2.3981525915450765e-06	NM_170688	Ank3	+	0	NM_009670	Ank3	+	208504
chr10	69738438	69738936	69738733.0	23	9	4	1.1102230246251563e-16	0.0005048214653541	1.1014750666751591e-05	1101.4750666751593	4.717122052388358e-06	471.7122052388357	629.7628614363235	1.597672112132178e-13	NM_170688	Ank3	+	0	NM_009670	Ank3	+	186596
chr10	69743742	69744354	69744151.0	23	9	4	1.1102230246251563e-16	0.0005048214653541	1.1014750666751591e-05	1101.4750666751593	4.717122052388358e-06	471.7122052388357	629.7628614363235	1.597672112132178e-13	NM_170688	Ank3	+	0	NM_009670	Ank3	+	181178
chr10	69757185	69757605	69757402.0	16	8	2	1.9761969838327783e-14	0.0190137937504718	7.66243524643589e-06	766.243524643589	4.192997379900762e-06	419.2997379900762	346.9437866535128	2.3595072591311625e-11	NM_170688	Ank3	+	0	NM_009670	Ank3	+	167927
chr10	69916648	69917219	69917016.0	15	6	6	2.7244755063104975e-07	0.0041795952979509	7.183533043533647e-06	718.3533043533647	3.144748034925572e-06	314.4748034925572	403.8785008608076	0.0001441544739321	NM_170688	Ank3	+	0	NM_009670	Ank3	+	8313
chr10	69964152	69964607	69964404.0	20	9	4	1.7208456881689926e-14	0.0059244862267419	9.578044058044865e-06	957.8044058044862	4.717122052388358e-06	471.7122052388357	486.0922005656505	2.0671689779592043e-11	NM_170688	Ank3	+	0	NM_001111121	Ccdc6	+	132514
chr10	69965247	69965650	69965447.0	9	2	2	2.761958413088905e-07	0.000337305843837	4.310119826120188e-06	431.0119826120188	1.0482493449751903e-06	104.82493449751904	326.18704811449976	0.0001459975350557	NM_170688	Ank3	+	0	NM_001111121	Ccdc6	+	131471
chr10	70094803	70095287	70095084.0	36	21	2	0.0	0.0160867108578898	1.7240479304480753e-05	1724.0479304480752	1.10066181222395e-05	1100.6618122239502	623.3861182241251	0.0	NM_001111121	Ccdc6	+	1834	NM_170688	Ank3	+	-67368
chr10	70096072	70096619	70096272.0	45	24	5	0.0	0.0031889942825285	2.155059913060094e-05	2155.059913060094	1.2578992139702288e-05	1257.8992139702286	897.1606990898654	0.0	NM_001111121	Ccdc6	+	502	NM_170688	Ank3	+	-68637
chr10	70204800	70205203	70205000.0	9	2	1	1.7630452653349948e-11	0.0014860291235153	4.310119826120188e-06	431.0119826120188	1.0482493449751903e-06	104.82493449751904	326.18704811449976	1.578844427827645e-08	NM_001304739	Mrln	+	0	NM_001111121	Ccdc6	+	-11601
chr10	70256958	70257601	70257258.5	13	6	6	3.504726842074035e-09	0.0468900281512567	6.225728637729161e-06	622.5728637729161	3.144748034925572e-06	314.4748034925572	308.09806028035894	2.400440344442449e-06	NM_025807	Slc16a9	+	0	NM_001304739	Mrln	+	-37248
chr10	70266648	70267051	70266848.0	7	1	2	2.49362347104487e-07	0.0001488286224241	3.352315420315702e-06	335.2315420315702	5.241246724875953e-07	52.412467248759526	282.8190747828107	0.0001329098415553	NM_025807	Slc16a9	+	0	NM_001304739	Mrln	+	-46938
chr10	70519859	70520262	70520059.0	7	1	1	2.335485138615922e-10	0.0001488286224241	3.352315420315702e-06	335.2315420315702	5.241246724875953e-07	52.412467248759526	282.8190747828107	1.849239079273375e-07	NM_001143777	Fam13c	+	0	NM_178621	Phyhipl	-	37424
chr10	70902859	70903262	70903059.0	6	0	1	5.348316678421838e-09	1.2748987421318247e-09	2.8734132174134587e-06	287.3413217413459	0.0	0.0	287.3413217413459	3.574285549917849e-06	NM_031397	Bicc1	-	19568	NR_045292	D630013N20Rik	-	-246897
chr10	71209942	71210345	71210142.0	7	2	2	2.550641475806969e-09	0.005862117808004	3.352315420315702e-06	335.2315420315702	1.0482493449751903e-06	104.82493449751904	230.40660753405115	1.7821958816619283e-06	NR_131003	1700113B09Rik	+	-5455	NM_009360	Tfam	-	15132
chr10	71343716	71344119	71343916.0	6	2	2	3.9430126830275476e-08	0.0204490800896333	2.8734132174134587e-06	287.3413217413459	1.0482493449751903e-06	104.82493449751904	182.51638724382684	2.3585062734783733e-05	NM_134007	Cisd1	-	0	NM_001347191	Ipmk	+	3644
chr10	71363519	71363922	71363719.0	19	8	1	0.0	0.0041924551667998	9.09914185514262e-06	909.914185514262	4.192997379900762e-06	419.2997379900762	490.6144475241857	0.0	NM_001347191	Ipmk	+	0	NM_134007	Cisd1	-	-18671
chr10	71960261	71960664	71960461.0	10	5	2	0.0	0.0063079743938925	4.789022029022432e-06	478.9022029022431	2.6206233624379764e-06	262.06233624379763	216.8398666584455	0.0	NR_003644	1700049L16Rik	-	19221	NM_001347191	Ipmk	+	-574377
chr10	71960799	71961281	71960999.0	5	2	4	7.930883627604858e-08	0.0116209384273322	2.394511014511216e-06	239.4511014511216	1.0482493449751903e-06	104.82493449751904	134.6261669536025	4.538404296767876e-05	NR_003644	1700049L16Rik	-	18604	NM_001347191	Ipmk	+	-574915
chr10	74663828	74664382	74664075.0	8	3	4	1.6899562971239845e-08	0.0388042055082002	3.831217623217945e-06	383.1217623217945	1.5723740174627858e-06	157.23740174627858	225.88436057551596	1.0600978109001989e-05	NM_001142746	Pcdh15	+	-14097	NM_001142742	Pcdh15	+	-19102
chr10	75036143	75036656	75036453.0	8	2	3	1.8736535178920377e-07	0.005862117808004	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	0.0001017052205928	NM_029781	Rab36	+	433	NM_027730	Rsph14	-	-3558
chr10	75059052	75059455	75059252.0	7	2	2	3.3499807838843765e-07	0.0204490800896333	3.352315420315702e-06	335.2315420315702	1.0482493449751903e-06	104.82493449751904	230.40660753405115	0.0001747833521112	NM_001081412	Bcr	+	1441	NM_029781	Rab36	+	-4953
chr10	75092988	75093623	75093420.0	13	6	4	4.452627155870914e-11	0.0468900281512567	6.225728637729161e-06	622.5728637729161	3.144748034925572e-06	314.4748034925572	308.09806028035894	3.8281491499305466e-08	NM_001081412	Bcr	+	0	NM_029781	Rab36	+	-38889
chr10	75118464	75119001	75118664.0	37	15	2	0.0	0.0002205650012435	1.7719381507382994e-05	1771.9381507382996	7.86187008731393e-06	786.1870087313929	985.7511420069068	0.0	NM_001081412	Bcr	+	0	NM_029781	Rab36	+	-64365
chr10	75265110	75265513	75265310.0	12	4	1	8.881784197001252e-16	0.0095402682407025	5.746826434826917e-06	574.6826434826918	2.096498689950381e-06	209.6498689950381	365.0327744876537	1.202454352305476e-12	NM_153406	Specc1l	+	0	NM_009630	Adora2a	+	51364
chr10	75465913	75466316	75466113.0	10	2	1	8.538836304694541e-12	0.000337305843837	4.789022029022432e-06	478.9022029022431	1.0482493449751903e-06	104.82493449751904	374.07726840472407	7.908925962955487e-09	NR_045841	4933407G14Rik	+	-2810	NM_133995	Upb1	+	-24235
chr10	75567656	75568059	75567856.0	7	0	1	3.68084269730673e-08	1.2748987421318247e-09	3.352315420315702e-06	335.2315420315702	0.0	0.0	335.2315420315702	2.208642703018959e-05	NM_001305992	Ggt1	+	603	NM_008116	Ggt1	+	5436
chr10	75848626	75849029	75848826.0	9	3	1	1.614852696008029e-11	0.0142125126220435	4.310119826120188e-06	431.0119826120188	1.5723740174627858e-06	157.23740174627858	273.77458086574023	1.4532202619773106e-08	NM_010798	Mif	-	10324	NM_010361	Gstt2	-	-13746
chr10	75898449	75898852	75898649.0	8	3	3	9.005339486334307e-07	0.0388042055082002	3.831217623217945e-06	383.1217623217945	1.5723740174627858e-06	157.23740174627858	225.88436057551596	0.0004400948942608	NM_001161853	Smarcb1	-	0	NM_024440	Derl3	+	-2509
chr10	76247581	76248091	76247833.0	9	3	4	1.419267803393076e-06	0.0142125126220435	4.310119826120188e-06	431.0119826120188	1.5723740174627858e-06	157.23740174627858	273.77458086574023	0.0006727776266968	NM_009115	S100b	+	5745	NM_001077638	Prmt2	-	-9717
chr10	76808801	76809204	76809001.0	6	0	1	6.230770743798075e-07	7.667801682487152e-08	2.8734132174134587e-06	287.3413217413459	0.0	0.0	287.3413217413459	0.000312453873023	NM_001347216	Pcbp3	-	0	NM_009933	Col6a1	-	-82758
chr10	77124145	77124731	77124436.0	48	25	6	0.0	0.0097577571538096	2.298730573930767e-05	2298.730573930767	1.310311681218988e-05	1310.3116812189885	988.4188927117788	0.0	NM_009929	Col18a1	-	0	NM_001109991	Col18a1	-	-10441
chr10	77153741	77154202	77153999.0	24	8	3	0.0	0.0007508622073457	1.1493652869653836e-05	1149.3652869653836	4.192997379900762e-06	419.2997379900762	730.0655489753074	0.0	NM_009929	Col18a1	-	0	NM_001109991	Col18a1	-	-40037
chr10	77165574	77165977	77165774.0	9	1	2	1.2964367512857677e-07	2.0123945261962817e-05	4.310119826120188e-06	431.0119826120188	5.241246724875953e-07	52.412467248759526	378.5995153632593	7.196806965145339e-05	NM_009929	Col18a1	-	0	NM_001109991	Col18a1	-	-51870
chr10	77237493	77238553	77238138.0	29	7	5	0.0	1.70779660224607e-06	1.3888163884165051e-05	1388.816388416505	3.668872707413167e-06	366.8872707413167	1021.9291176751884	0.0	NR_026944	Gm10941	-	19220	NM_030262	Pofut2	+	20747
chr10	77259493	77259896	77259693.0	20	5	2	0.0	8.639744419414175e-05	9.578044058044865e-06	957.8044058044862	2.6206233624379764e-06	262.06233624379763	695.7420695606886	0.0	NM_030262	Pofut2	+	0	NR_026944	Gm10941	-	-271
chr10	77536694	77537097	77536894.0	11	1	2	5.188103280318046e-10	2.427052152143005e-06	5.267924231924674e-06	526.7924231924675	5.241246724875953e-07	52.412467248759526	474.379955943708	3.95342079729197e-07	NM_008404	Itgb2	+	0	NM_133998	Fam207a	-	-20882
chr10	77569099	77569640	77569437.0	13	6	4	7.3701343916710024e-09	0.0468900281512567	6.225728637729161e-06	622.5728637729161	3.144748034925572e-06	314.4748034925572	308.09806028035894	4.840921093955279e-06	NM_008404	Itgb2	+	-3426	NM_145925	Pttg1ip	+	12127
chr10	77584105	77584508	77584305.0	22	4	1	0.0	3.5251374341793706e-07	1.0535848463849348e-05	1053.584846384935	2.096498689950381e-06	209.6498689950381	843.9349773898969	0.0	NM_145925	Pttg1ip	+	0	NM_008404	Itgb2	+	-18432
chr10	78185805	78186426	78186223.0	19	10	7	2.753353101070388e-14	0.0292773050637991	9.09914185514262e-06	909.914185514262	5.241246724875953e-06	524.1246724875953	385.78951302666667	3.241744992102177e-11	NM_001081055	Trappc10	-	300	NM_029546	Pwp2	-	-657
chr10	78298282	78298685	78298482.0	6	2	1	1.1453616044487803e-07	0.0204490800896333	2.8734132174134587e-06	287.3413217413459	1.0482493449751903e-06	104.82493449751904	182.51638724382684	6.402013676060672e-05	NM_053014	Agpat3	-	0	NR_106119	Mir7659	-	41465
chr10	78360315	78360943	78360522.0	38	10	5	0.0	9.30101196061628e-09	1.819828371028524e-05	1819.828371028524	5.241246724875953e-06	524.1246724875953	1295.7036985409286	0.0	NM_053014	Agpat3	-	-8616	NR_106119	Mir7659	-	-20109
chr10	78388288	78388691	78388488.0	9	3	2	8.975743481798303e-10	0.0142125126220435	4.310119826120188e-06	431.0119826120188	1.5723740174627858e-06	157.23740174627858	273.77458086574023	6.643957702885958e-07	NM_010925	Rrp1	-	11671	NR_105872	Mir6907	-	19784
chr10	78569019	78569422	78569219.0	8	2	1	5.2921667048622105e-11	0.005862117808004	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	4.5168200172650046e-08	NM_173751	Ilvbl	+	5078	NM_027875	Syde1	-	15081
chr10	79097774	79098177	79097974.0	9	5	2	1.6764367671839864e-14	0.0356013376959445	4.310119826120188e-06	431.0119826120188	2.6206233624379764e-06	262.06233624379763	168.94964636822118	2.0173410441591408e-11	NM_001004362	2610008E11Rik	-	-175	NM_001103368	Vmn2r80	+	50639
chr10	79669724	79670127	79669924.0	9	3	1	1.4654555346993448e-10	0.0142125126220435	4.310119826120188e-06	431.0119826120188	1.5723740174627858e-06	157.23740174627858	273.77458086574023	1.189404638515145e-07	NM_148934	Tpgs1	+	0	NM_013591	Madcam1	+	-1189
chr10	79681181	79681584	79681381.0	10	4	2	4.377019968693219e-09	0.0244917522880785	4.789022029022432e-06	478.9022029022431	2.096498689950381e-06	209.6498689950381	269.252333907205	2.960717108315148e-06	NM_177613	Cdc34	+	611	NM_148934	Tpgs1	+	-5056
chr10	79794058	79794461	79794258.0	22	10	1	0.0	0.0079245269701616	1.0535848463849348e-05	1053.584846384935	5.241246724875953e-06	524.1246724875953	529.4601738973397	0.0	NR_038088	Bc1	-	0	NM_001042710	Prss57	-	-5074
chr10	79854692	79855095	79854892.0	16	7	2	3.5416114485542494e-14	0.0142921493379972	7.66243524643589e-06	766.243524643589	3.668872707413167e-06	366.8872707413167	399.35625390227233	4.127491960735958e-11	NR_038088	Bc1	-	0	NM_001170935	Plppr3	-	5380
chr10	79873580	79873983	79873780.0	14	3	1	1.6653345369377348e-15	9.665392903235316e-05	6.704630840631404e-06	670.4630840631404	1.5723740174627858e-06	157.23740174627858	513.2256823168618	2.1963211527121026e-12	NR_038088	Bc1	-	0	NM_011178	Prtn3	+	5684
chr10	79901305	79901708	79901505.0	11	1	1	2.6462498858847997e-11	2.640985498070237e-07	5.267924231924674e-06	526.7924231924675	5.241246724875953e-07	52.412467248759526	474.379955943708	2.325923215617968e-08	NR_038088	Bc1	-	0	NM_177994	R3hdm4	-	8345
chr10	80039259	80039662	80039459.0	25	9	1	0.0	0.0005048214653541	1.1972555072556078e-05	1197.255507255608	4.717122052388358e-06	471.7122052388357	725.5433020167721	0.0	NR_038088	Bc1	-	0	NR_110342	Gpx4	+	7504
chr10	80074875	80075278	80075075.0	8	2	1	6.849593111590835e-07	0.005862117808004	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	0.0003415586487519	NR_038088	Bc1	-	0	NR_110342	Gpx4	+	-18437
chr10	80138095	80138498	80138295.0	9	1	1	1.1050612092056157e-07	2.0123945261962817e-05	4.310119826120188e-06	431.0119826120188	5.241246724875953e-07	52.412467248759526	378.5995153632593	6.19497831052462e-05	NR_038088	Bc1	-	0	NM_001195268	Cbarp	-	-709
chr10	80160466	80160869	80160666.0	12	2	1	8.190592648560369e-11	1.2982971207886608e-05	5.746826434826917e-06	574.6826434826918	1.0482493449751903e-06	104.82493449751904	469.8577089851728	6.844302177392133e-08	NR_038088	Bc1	-	0	NM_001347117	Midn	+	-2099
chr10	80163306	80163749	80163506.0	21	11	4	1.2290923834257228e-10	0.0346292507472288	1.0056946260947106e-05	1005.6946260947104	5.7653713973635484e-06	576.5371397363548	429.15748635835575	1.00586270069719e-07	NR_038088	Bc1	-	0	NM_007705	Cirbp	+	4092
chr10	80165151	80165554	80165351.0	12	5	1	8.324529954251148e-11	0.01560102110033	5.746826434826917e-06	574.6826434826918	2.6206233624379764e-06	262.06233624379763	312.62030723889416	6.948847467228803e-08	NR_038088	Bc1	-	0	NM_007705	Cirbp	+	2287
chr10	80322291	80322704	80322491.0	12	4	2	2.4694002664915615e-07	0.0034101597812783	5.746826434826917e-06	574.6826434826918	2.096498689950381e-06	209.6498689950381	365.0327744876537	0.0001316824361096	NR_038088	Bc1	-	0	NM_025521	2310011J03Rik	-	-1744
chr10	80751153	80751714	80751511.0	30	4	3	0.0	2.6444402223546604e-12	1.4367066087067296e-05	1436.7066087067294	2.096498689950381e-06	209.6498689950381	1227.0567397116913	0.0	NM_199322	Dot1l	+	3492	NM_007460	Ap3d1	-	-8943
chr10	80755932	80756441	80756132.0	34	17	2	0.0	0.0053814786745374	1.6282674898676266e-05	1628.2674898676266	8.91011943228912e-06	891.011943228912	737.2555466387147	0.0	NM_199322	Dot1l	+	0	NM_007460	Ap3d1	-	-13722
chr10	80933515	80933918	80933715.0	17	3	1	0.0	9.99425374015317e-07	8.141337449338133e-06	814.1337449338133	1.5723740174627858e-06	157.23740174627858	656.8963431875347	0.0	NM_008655	Gadd45b	+	-1312	NM_001038655	Gng7	-	14706
chr10	80936217	80936620	80936417.0	24	8	1	0.0	0.0002955225943799	1.1493652869653836e-05	1149.3652869653836	4.192997379900762e-06	419.2997379900762	730.0655489753074	0.0	NM_008655	Gadd45b	+	-4014	NM_001038655	Gng7	-	12004
chr10	80939914	80940474	80940271.0	21	8	2	0.0	0.0018189427809695	1.0056946260947106e-05	1005.6946260947104	4.192997379900762e-06	419.2997379900762	586.3948881046343	0.0	NM_008655	Gadd45b	+	-7711	NM_001038655	Gng7	-	8150
chr10	80955081	80955484	80955281.0	8	0	1	6.083425994063418e-07	1.8180013050539398e-11	3.831217623217945e-06	383.1217623217945	0.0	0.0	383.1217623217945	0.0003056212716427	NM_001038655	Gng7	-	0	NM_008655	Gadd45b	+	-22878
chr10	81266098	81266545	81266342.0	15	6	5	4.952963602589122e-07	0.0100115104807754	7.183533043533647e-06	718.3533043533647	3.144748034925572e-06	314.4748034925572	403.8785008608076	0.0002521390684691	NM_025317	Mrpl54	-	0	NM_018758	Apba3	+	1627
chr10	81427356	81427759	81427556.0	8	1	1	1.49826000495068e-08	0.0001488286224241	3.831217623217945e-06	383.1217623217945	5.241246724875953e-07	52.412467248759526	330.709295073035	9.468546140840635e-06	NM_026756	Nfic	-	-184	NR_106141	Mir1191b	-	-11060
chr10	81431455	81431858	81431655.0	8	0	2	1.941521655557388e-06	1.8180013050539398e-11	3.831217623217945e-06	383.1217623217945	0.0	0.0	383.1217623217945	0.0009003585270321	NM_026756	Nfic	-	-4283	NR_106141	Mir1191b	-	-15159
chr10	81558696	81559137	81558896.0	11	5	3	2.933387310832813e-09	0.0356013376959445	5.267924231924674e-06	526.7924231924675	2.6206233624379764e-06	262.06233624379763	264.73008694866985	2.030065388556511e-06	NM_010347	Aes	+	307	NM_010301	Gna11	-	-13651
chr10	81570498	81570901	81570698.0	8	2	1	8.654814642738983e-10	0.005862117808004	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	6.415882909346302e-07	NM_010347	Aes	+	-4128	NM_001252401	Tle2	+	4386
chr10	81575021	81575424	81575221.0	10	1	1	1.2996270726262082e-12	2.427052152143005e-06	4.789022029022432e-06	478.9022029022431	5.241246724875953e-07	52.412467248759526	426.4897356534836	1.303445525521427e-09	NM_001252401	Tle2	+	0	NM_010347	Aes	+	-8651
chr10	81583019	81583422	81583219.0	18	6	2	0.0	0.0006051867113731	8.620239652240376e-06	862.0239652240376	3.144748034925572e-06	314.4748034925572	547.5491617314805	0.0	NM_001252401	Tle2	+	0	NM_001346695	Tle6	-	7482
chr10	81596534	81596937	81596734.0	14	1	1	0.0	2.381163932696495e-09	6.704630840631404e-06	670.4630840631404	5.241246724875953e-07	52.412467248759526	618.0506168143809	0.0	NM_001346695	Tle6	-	0	NM_019725	Tle2	+	-5690
chr10	81633775	81634178	81633975.0	19	7	2	0.0	0.0011126600449447	9.09914185514262e-06	909.914185514262	3.668872707413167e-06	366.8872707413167	543.0269147729452	0.0	NM_027480	Ankrd24	+	0	NM_181586	Sirt6	-	-6168
chr10	81648205	81648608	81648405.0	11	4	3	2.2529800247639287e-10	0.0095402682407025	5.267924231924674e-06	526.7924231924675	2.096498689950381e-06	209.6498689950381	317.1425541974294	1.786221562534211e-07	NM_001142963	Gm10778	+	461	NM_027480	Ankrd24	+	-594
chr10	82622387	82622790	82622587.0	7	1	1	1.1727732118771428e-09	0.0009678583861842	3.352315420315702e-06	335.2315420315702	5.241246724875953e-07	52.412467248759526	282.8190747828107	8.571623466294127e-07	NM_001135567	1190007I07Rik	-	0	NM_011561	Tdg	+	7048
chr10	82629387	82629865	82629662.0	15	6	2	0.0	0.0100115104807754	7.183533043533647e-06	718.3533043533647	3.144748034925572e-06	314.4748034925572	403.8785008608076	0.0	NM_011561	Tdg	+	0	NM_001135567	1190007I07Rik	-	-6160
chr10	82814424	82815188	82814672.0	15	3	6	2.2956192502476824e-11	2.257572101649341e-05	7.183533043533647e-06	718.3533043533647	1.5723740174627858e-06	157.23740174627858	561.1159026070861	2.0287390612346856e-08	NR_038042	1700028I16Rik	+	0	NM_001042523	Txnrd1	+	18763
chr10	83118735	83119138	83118935.0	6	1	1	6.021013044810175e-07	0.0054352934612392	2.8734132174134587e-06	287.3413217413459	5.241246724875953e-07	52.412467248759526	234.9288544925864	0.0003027341624304	NM_021439	Chst11	+	0	NM_177388	Slc41a2	-	112001
chr10	83149414	83149817	83149614.0	8	2	1	1.4979533169423576e-09	0.005862117808004	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	1.0796514696825894e-06	NM_021439	Chst11	+	0	NM_177388	Slc41a2	-	81322
chr10	83182022	83182425	83182222.0	8	3	2	2.121087357975782e-07	0.0388042055082002	3.831217623217945e-06	383.1217623217945	1.5723740174627858e-06	157.23740174627858	225.88436057551596	0.0001141374615526	NM_021439	Chst11	+	0	NM_177388	Slc41a2	-	48714
chr10	83336455	83336858	83336655.0	13	6	1	0.0	0.0468900281512567	6.225728637729161e-06	622.5728637729161	3.144748034925572e-06	314.4748034925572	308.09806028035894	0.0	NM_177388	Slc41a2	-	0	NM_026579	D10Wsu102e	+	23363
chr10	83358988	83359409	83359206.0	12	4	2	1.4011014570769478e-12	0.0095402682407025	5.746826434826917e-06	574.6826434826918	2.096498689950381e-06	209.6498689950381	365.0327744876537	1.3996134852974775e-09	NM_026579	D10Wsu102e	+	812	NM_177388	Slc41a2	-	-21172
chr10	83544660	83545188	83544922.5	14	6	6	1.6664031154967063e-08	0.0224401821818769	6.704630840631404e-06	670.4630840631404	3.144748034925572e-06	314.4748034925572	355.98828057058324	1.0468723971758354e-05	NM_001033375	Washc4	+	0	NM_153543	Aldh1l2	-	-10521
chr10	84371354	84371757	84371554.0	7	2	1	2.451628930977279e-07	0.005862117808004	3.352315420315702e-06	335.2315420315702	1.0482493449751903e-06	104.82493449751904	230.40660753405115	0.0001308107247118	NM_001004363	Nuak1	-	0	NR_108059	4930463O16Rik	+	116536
chr10	84373091	84373494	84373291.0	10	3	3	9.58296492492572e-07	0.0046832316286579	4.789022029022432e-06	478.9022029022431	1.5723740174627858e-06	157.23740174627858	321.66480115596454	0.0004665032027331	NM_001004363	Nuak1	-	0	NR_108059	4930463O16Rik	+	114799
chr10	84388352	84388766	84388552.0	9	3	2	3.171439660887288e-07	0.0142125126220435	4.310119826120188e-06	431.0119826120188	1.5723740174627858e-06	157.23740174627858	273.77458086574023	0.0001660971663902	NM_001004363	Nuak1	-	0	NR_108059	4930463O16Rik	+	99527
